# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_gradual3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
55999,4239.947100,3525.359344,24.723562,1.385221,26.108784
56199,4239.894354,4225.125314,24.823641,1.390392,26.214033
56399,4236.656311,3326.766422,24.922094,1.395563,26.317657
56599,4232.589895,3085.860440,25.038409,1.400779,26.439188
56799,4228.455885,3058.531046,25.146151,1.405971,26.552121
56999,4224.571379,3121.371651,25.261328,1.411192,26.672520
57199,4219.980888,2911.691006,25.383195,1.416418,26.799613
57399,4216.474268,3213.580932,25.484111,1.421606,26.905717
57599,4211.392506,2752.926708,25.595344,1.426833,27.022177
57799,4206.386665,2764.704635,25.696847,1.432038,27.128884
57999,4202.338959,3032.551728,25.812200,1.437267,27.249467
58199,4196.857617,2607.268594,25.931696,1.442492,27.374188
58399,4191.068746,2506.507118,26.045247,1.447710,27.492957
58599,4186.049070,2720.303822,26.144783,1.452901,27.597684
58799,4180.221682,2472.796877,26.313467,1.458149,27.771616
58999,4176.992052,3227.480982,26.424678,1.463397,27.888076
59199,4171.803013,2641.036575,26.528233,1.468605,27.996838
59399,4169.070423,3360.223819,26.628875,1.473810,28.102685
59599,4164.990227,2953.172022,26.731913,1.479033,28.210947
59799,4160.477787,2815.770384,26.833806,1.484260,28.318066
59999,4155.835641,2767.834138,26.936284,1.489476,28.425759
60199,4151.960436,2989.398777,27.038013,1.494695,28.532709
60399,4146.521854,2509.508886,27.138684,1.499908,28.638592
60599,4141.417036,2599.762024,27.259165,1.505148,28.764314
60799,4137.298699,2889.442563,27.375581,1.510353,28.885933
60999,4131.182687,2271.914904,27.499718,1.515579,29.015296
61199,4127.139585,2893.993680,27.619399,1.520785,29.140185
61399,4122.822443,2801.776769,27.740880,1.526027,29.266907
61599,4117.567751,2504.377313,27.843767,1.531239,29.375006
61799,4113.314399,2803.281973,27.960184,1.536458,29.496642
61999,4109.407672,2902.229240,28.061437,1.541695,29.603132
62199,4105.013653,2742.867572,28.173085,1.546932,29.720017
62399,4098.763333,2154.913963,28.289062,1.552176,29.841238
62599,4093.528576,2460.284219,28.422733,1.557416,29.980149
62799,4091.020168,3305.888712,28.558381,1.562682,30.121064
62999,4088.375450,3257.933719,28.660970,1.567899,30.228869
63199,4086.900006,3622.135146,28.764361,1.573108,30.337469
63399,4081.448275,2358.701539,28.892316,1.578337,30.470653
63599,4077.708225,2892.112224,29.089530,1.583596,30.673126
63799,4075.662103,3424.995427,29.191314,1.588801,30.780114
63999,4070.785091,2515.018262,29.295253,1.594016,30.889269
64199,4068.676460,3393.914531,29.410465,1.599270,31.009735
64399,4066.130435,3248.856292,29.523877,1.604498,31.128375
64599,4063.155398,3105.193583,29.641208,1.609728,31.250936
64799,4060.209876,3108.806260,29.787347,1.614986,31.402333
64999,4056.426741,2830.690853,29.902525,1.620220,31.522745
65199,4051.188956,2348.908811,30.015983,1.625450,31.641433
65399,4048.102227,3041.828820,30.130741,1.630719,31.761460
65599,4046.454212,3507.553091,30.232898,1.635945,31.868843
65799,4041.508734,2419.392095,30.341378,1.641195,31.982573
65999,4037.041945,2567.468334,30.457592,1.646449,32.104041
66199,4033.125491,2740.695684,30.560937,1.651684,32.212622
66399,4032.244158,3740.522836,30.681494,1.656943,32.338438
66599,4027.174005,2343.883188,30.796971,1.662217,32.459188
66799,4022.739083,2545.910106,30.927601,1.667461,32.595061
66999,4019.603392,2972.282740,31.049759,1.672715,32.722474
67199,4015.762936,2729.209907,31.154126,1.677982,32.832108
67399,4013.409308,3222.590419,31.260656,1.683212,32.943868
67599,4011.451521,3351.677309,31.381881,1.688469,33.070350
67799,4007.305598,2605.983701,31.506974,1.693738,33.200712
67999,4003.729796,2791.532809,31.613772,1.698961,33.312733
68199,4001.988553,3409.966048,31.766865,1.704247,33.471112
68399,3997.452143,2450.536408,31.870846,1.709467,33.580313
68599,3993.603890,2677.501210,32.088502,1.714793,33.803295
68799,3990.420543,2898.532675,32.207195,1.720033,33.927228
68999,3986.038770,2478.708572,32.333265,1.725322,34.058587
69199,3983.193281,3001.499636,32.434212,1.730508,34.164720
69399,3978.923783,2501.677447,32.546240,1.735750,34.281990
69599,3976.336485,3078.544148,32.652078,1.740990,34.393068
