# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [D+RESET] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [RESET] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [D-SEM] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [SEM_RESET] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_ALL_abrupto1.out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D+RESET],current_mse_[D+RESET],mean_mse_[RESET],current_mse_[RESET],mean_mse_[D-SEM],current_mse_[D-SEM],mean_mse_[SEM_RESET],current_mse_[SEM_RESET],mean_mse_[HTR],current_mse_[HTR],mean_mse_[HTRA],current_mse_[HTRA],training_time_[D+RESET],testing_time_[D+RESET],total_running_time_[D+RESET],training_time_[RESET],testing_time_[RESET],total_running_time_[RESET],training_time_[D-SEM],testing_time_[D-SEM],total_running_time_[D-SEM],training_time_[SEM_RESET],testing_time_[SEM_RESET],total_running_time_[SEM_RESET],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
73199,4682.543620,6604.386874,4603.949565,5295.708404,4975.568918,7101.021858,4629.017622,5184.606688,11531.450615,24062.811179,10400.044437,17915.436418,30.659829,17.547790,48.207619,2.446371,14.923153,17.369524,31.562683,14.835491,46.398173,1.536203,15.143226,16.679429,14.665173,2.934505,17.599678,39.935213,2.221776,42.156989
73399,4691.995110,8151.240534,4604.412923,4774.002310,4980.282802,6705.564159,4630.564408,5196.687988,11560.401041,22156.256905,10424.541159,19390.341600,30.732110,17.588535,48.320645,2.447984,14.960240,17.408224,31.634336,14.873873,46.508209,1.537780,15.180865,16.718645,14.709771,2.942427,17.652197,40.076835,2.227731,42.304567
73599,4696.169970,6228.343642,4604.643092,4689.115055,4984.289656,6454.805076,4629.553301,4258.476939,11590.405690,22602.112132,10450.690343,20047.440844,30.818362,17.637262,48.455625,2.449988,15.003200,17.453189,31.716518,14.915420,46.631937,1.540040,15.224567,16.764607,14.739539,2.951620,17.691159,40.185917,2.234519,42.420436
73799,4702.811796,7147.003790,4606.893767,5435.141974,4992.007812,7832.289381,4629.716748,4689.865341,11617.732346,21673.941699,10475.505780,19607.586658,30.913349,17.681929,48.595278,2.452301,15.045797,17.498098,31.987931,14.961547,46.949478,1.542178,15.270194,16.812372,14.790118,2.960873,17.750991,40.306798,2.241323,42.548121
73999,4707.434738,6413.300271,4609.987483,5751.568633,4997.515957,7030.021558,4632.893664,5805.175601,11636.153923,18433.715880,10485.406093,14138.621551,31.067334,17.735192,48.802526,2.455019,15.097516,17.552535,32.077365,15.010031,47.087396,1.544509,15.320533,16.865042,14.820818,2.969872,17.790690,40.427086,2.247758,42.674844
74199,4719.310587,9113.374754,4609.484721,4423.463023,5006.042964,8161.035568,4634.702820,5304.090633,11677.591066,27009.333980,10514.967379,21452.643191,31.147795,17.776716,48.924511,2.479652,15.136463,17.616116,32.162323,15.053768,47.216090,1.557384,15.361918,16.919302,14.898088,2.978852,17.876939,40.540904,2.254456,42.795359
74399,4724.830034,6772.544739,4611.412874,5326.757496,5010.637237,6715.112375,4637.327373,5611.036343,11701.548852,20589.887365,10532.541691,17052.611302,31.223061,17.823685,49.046747,2.481309,15.198331,17.679640,32.243071,15.097933,47.341004,1.559095,15.403914,16.963009,14.961072,2.987487,17.948558,40.652519,2.260905,42.913424
74599,4732.899870,7734.879072,4614.321574,5696.357836,5016.174256,7075.945410,4639.155204,5319.108354,11729.397639,22089.146342,10550.988661,17413.261658,31.317431,17.873487,49.190918,2.483707,15.239137,17.722844,32.330500,15.155320,47.485819,1.561490,15.450486,17.011976,14.993356,2.997535,17.990891,40.798261,2.268128,43.066388
74799,4743.362643,8645.977017,4614.931197,4842.320838,5025.566978,8529.052224,4641.144948,5383.319667,11767.606469,26019.499909,10578.519126,20847.382473,31.402407,17.917623,49.320030,2.486044,15.280713,17.766757,32.425220,15.197588,47.622809,1.564482,15.495126,17.059607,15.024655,3.007068,18.031722,40.941532,2.275112,43.216644
74999,4750.875276,7560.599945,4616.153213,5073.186944,5031.394115,7210.743305,4641.854203,4907.115380,11802.951846,25022.123120,10602.277933,19488.071984,31.498285,17.990047,49.488332,2.488741,15.324303,17.813044,32.503380,15.241682,47.745062,1.567144,15.539131,17.106276,15.055762,3.016410,18.072172,41.092723,2.282032,43.374756
75199,4760.654460,8427.848430,4617.035186,4947.775193,5037.178733,7206.410614,4643.175631,5138.711290,11837.692200,24865.324854,10626.347323,19652.368537,31.577754,18.033408,49.611162,2.514597,15.365760,17.880357,32.583523,15.283826,47.867349,1.576874,15.580934,17.157808,15.096666,3.025892,18.122558,41.215511,2.289123,43.504634
75399,4766.417063,6933.155976,4617.915968,4949.090172,5041.854962,6800.116938,4642.771845,4490.948329,11881.013726,28169.907431,10650.401170,19694.647327,31.656813,18.075358,49.732171,2.516343,15.406050,17.922393,32.658642,15.324483,47.983125,1.578503,15.622445,17.200948,15.126358,3.034984,18.161342,41.360467,2.295964,43.656430
75599,4777.198767,8841.901027,4618.795749,4950.472967,5045.859738,6555.660236,4644.620253,5341.469972,11920.660608,26867.535028,10674.949906,19929.823376,31.739829,18.258717,49.998546,2.518589,15.450663,17.969252,32.742561,15.368195,48.110756,1.580661,15.667836,17.248497,15.178453,3.044243,18.222696,41.479442,2.302812,43.782254
75799,4785.100278,7771.871551,4618.713464,4587.609644,5054.345292,8261.884704,4644.398940,4560.742652,11953.742212,24458.588722,10701.822894,20859.812558,31.816854,18.303207,50.120061,2.520701,15.494611,18.015312,32.835328,15.411135,48.246463,1.583495,15.710099,17.293594,15.208549,3.053186,18.261735,41.606926,2.309477,43.916404
75999,4791.152400,7084.906336,4621.449168,5658.281159,5060.060682,7226.193406,4647.065678,5657.759531,11984.568172,23667.606938,10722.169979,18433.715352,31.919228,18.356813,50.276041,2.523903,15.545427,18.069329,32.926888,15.459839,48.386727,1.586216,15.760199,17.346415,15.259856,3.063377,18.323232,41.728763,2.316913,44.045677
76199,4797.644322,7264.574988,4621.845686,4772.522494,5063.326320,6304.268778,4645.886037,4197.622495,12018.090237,24756.474904,10748.301397,20678.240114,32.005146,18.413251,50.418398,2.550035,15.592772,18.142807,33.021326,15.505225,48.526551,1.600730,15.808454,17.409184,15.343760,3.072635,18.416396,41.843270,2.323668,44.166938
76399,4802.509503,6656.143332,4622.180920,4749.905185,5069.060309,7253.710287,4645.067208,4333.093249,12049.410186,23982.310703,10774.873753,20898.941400,32.089291,18.465656,50.554947,2.551709,15.643443,18.195152,33.106695,15.556029,48.662724,1.602395,15.860817,17.463211,15.372434,3.081952,18.454386,41.950929,2.330311,44.281240
76599,4812.194982,8512.048035,4622.332246,4680.138697,5074.309020,7079.316743,4647.225303,5471.617576,12079.194863,23456.941624,10793.195382,17792.057677,32.177108,18.518963,50.696071,2.553674,15.691313,18.244987,33.193500,15.605708,48.799208,1.604424,15.911069,17.515493,15.402671,3.091282,18.493953,42.085714,2.337092,44.422806
76799,4820.387948,7958.293937,4623.967390,5250.227470,5080.837319,7581.175628,4649.047408,5346.913479,12123.451340,29073.682115,10819.874302,21037.900678,32.255730,18.583521,50.839251,2.555772,15.736616,18.292389,33.285103,15.648428,48.933531,1.607113,15.955809,17.562921,15.453677,3.100085,18.553762,42.201349,2.343700,44.545049
76999,4827.288634,7477.151792,4623.209110,4332.029832,5084.628948,6540.614410,4651.323310,5525.269845,12151.370174,22872.202136,10836.536448,17234.800602,32.344110,18.629273,50.973383,2.558031,15.776561,18.334592,33.364167,15.691464,49.055631,1.609495,15.996453,17.605947,15.484172,3.108913,18.593085,42.326971,2.350370,44.677340
77199,4830.769970,6171.084603,4623.952104,4910.004784,5090.173751,7224.922928,4649.243775,3848.622562,12173.653525,20752.743992,10852.828768,17125.371779,32.424802,18.679376,51.104178,2.589581,15.822800,18.412382,33.443817,15.736789,49.180606,1.623066,16.040807,17.663873,15.530893,3.117382,18.648276,42.457746,2.356769,44.814515
77399,4833.208130,5774.337929,4625.784270,5333.000080,5094.687659,6837.056207,4649.833770,4877.571893,12201.634581,23002.322051,10869.750895,17401.692008,32.516396,18.760531,51.276926,2.591356,15.888826,18.480182,33.550503,15.799747,49.350250,1.624822,16.100439,17.725261,15.607967,3.126875,18.734842,42.569656,2.363616,44.933272
77599,4841.967988,8232.032959,4626.657458,4964.581250,5097.988537,6375.428281,4649.465502,4506.945967,12226.836828,21980.106305,10886.016109,17180.653724,32.593302,18.801264,51.394566,2.593186,15.929295,18.522481,33.630946,15.840444,49.471390,1.626796,16.140809,17.767605,15.680193,3.135652,18.815845,42.686163,2.370228,45.056390
77799,4844.479850,5819.082071,4625.764711,4279.378904,5101.724642,6551.333407,4651.079366,5277.258742,12256.403811,23728.393231,10908.937806,19802.556201,32.663435,18.839328,51.502764,2.595264,15.965204,18.560468,33.714070,15.877007,49.591077,1.628884,16.176493,17.805377,15.737322,3.143923,18.881245,42.819968,2.376629,45.196597
77999,4850.244827,7092.820931,4625.593693,4559.067596,5106.389407,6920.982988,4652.540529,5220.932624,12289.755575,25263.591835,10933.359554,20433.419759,32.757872,18.888426,51.646298,2.597849,16.009865,18.607714,33.789654,15.925696,49.715350,1.631140,16.220515,17.851656,15.800798,3.152936,18.953734,42.931587,2.383476,45.315063
78199,4856.340504,7233.654723,4626.591149,5015.599253,5105.050047,4582.699772,4652.779987,4746.168797,12319.132002,23775.938497,10947.627580,16512.157721,32.837602,18.934190,51.771792,2.624496,16.054516,18.679012,33.883378,15.967732,49.851110,1.645821,16.265751,17.911572,15.888822,3.161895,19.050717,43.081290,2.390241,45.471531
78399,4863.687545,7736.380459,4627.474245,4972.764689,5108.640529,6512.519086,4654.093812,5167.799310,12338.988203,20102.762846,10963.956856,17348.703673,32.913334,18.980238,51.893572,2.626149,16.095204,18.721353,34.089006,16.008720,50.097725,1.647489,16.306503,17.953992,15.918541,3.170529,19.089070,43.202589,2.396813,45.599402
78599,4867.824936,6489.682115,4632.379996,6555.434383,5112.835058,6757.090334,4655.935463,5377.862484,12364.052706,22189.337735,10983.775404,18752.646327,32.993740,19.028511,52.022251,2.628141,16.137195,18.765336,34.168983,16.053260,50.222244,1.649476,16.349366,17.998843,15.949221,3.179513,19.128734,43.321798,2.403588,45.725386
78799,4870.644101,5978.576186,4631.184512,4161.359405,5114.015708,5578.011015,4655.981337,4674.010147,12388.660581,22059.555718,11002.139831,18219.359408,33.067867,19.205001,52.272868,2.630118,16.174063,18.804180,34.243789,16.103354,50.347143,1.651540,16.386706,18.038247,15.988711,3.187738,19.176449,43.440470,2.409902,45.850373
78999,4879.750250,8467.572666,4633.203912,5428.847388,5116.406133,6058.233869,4654.792593,4186.427455,12412.399596,21765.571177,11017.438105,17044.958292,33.151227,19.244119,52.395346,2.632329,16.209490,18.841819,34.333810,16.138592,50.472401,1.653932,16.421588,18.075519,16.035449,3.196061,19.231510,43.567058,2.416261,45.983319
79199,4888.694369,8421.621397,4633.535721,4764.600268,5117.908260,5711.248221,4656.892706,5486.437238,12440.027921,23353.216643,11039.913541,19917.710773,33.227274,19.288187,52.515461,2.660228,16.248924,18.909152,34.408915,16.175792,50.584708,1.667517,16.461852,18.129369,16.063570,3.204342,19.267912,43.682477,2.422545,46.105022
79399,4894.752789,7293.887065,4633.161318,4484.897910,5119.648286,5808.698639,4657.335762,4832.785816,12465.978382,22742.360741,11055.833895,17360.294144,33.301681,19.328386,52.630067,2.661844,16.284527,18.946372,34.499266,16.212340,50.711606,1.669098,16.499294,18.168391,16.091792,3.212520,19.304312,43.810166,2.428839,46.239005
79599,4901.324342,7510.231158,4634.745272,5263.574801,5122.807227,6376.906840,4658.799425,5239.873675,12484.819867,19964.889430,11071.591375,17327.310935,33.381538,19.372976,52.754514,2.663652,16.327355,18.991007,34.574412,16.253652,50.828063,1.670932,16.542540,18.213472,16.140602,3.221162,19.361764,43.924095,2.435321,46.359416
79799,4905.342425,6504.539378,4636.169191,5202.889083,5125.622708,6246.184154,4661.683982,5809.737861,12515.067519,24553.632987,11090.099617,18456.379938,33.454378,19.416542,52.870920,2.665706,16.366501,19.032207,34.652066,16.290630,50.942696,1.673326,16.580186,18.253511,16.169915,3.229348,19.399263,44.061562,2.441550,46.503112
79999,4914.100984,8408.766012,4635.699301,4448.213059,5125.415935,5042.913247,4660.956470,4370.679110,12543.546334,23906.593592,11110.290572,19166.481282,33.541323,19.474476,53.015799,2.667946,16.402591,19.070537,34.743429,16.330538,51.073967,1.675797,16.616205,18.292001,16.199731,3.237401,19.437132,44.175509,2.447773,46.623282
80199,4919.958062,7262.789255,4637.016994,5164.094389,5126.947001,5739.373579,4661.823809,5008.759515,12563.187548,20419.673101,11124.296415,16726.633901,33.610715,19.515188,53.125903,2.774195,16.440607,19.214802,34.812783,16.369465,51.182248,1.706297,16.655121,18.361418,16.227598,3.245363,19.472961,44.286672,2.453936,46.740609
80399,4924.190868,6621.545900,4639.934768,5809.962162,5128.759775,5855.682249,4663.651365,5396.501196,12586.480846,21927.093340,11143.564872,18870.216187,33.691560,19.565160,53.256719,2.775768,16.483692,19.259460,34.893218,16.412181,51.305399,1.707891,16.698079,18.405971,16.275810,3.253885,19.529695,44.397817,2.460306,46.858123
80599,4926.309729,5778.092236,4642.604452,5715.817077,5130.258256,5732.647381,4665.259472,5311.718441,12607.254379,20958.214594,11162.613451,18820.141932,33.769597,19.613478,53.383075,2.777499,16.531616,19.309116,34.971031,16.461646,51.432677,1.709701,16.744390,18.454091,16.323939,3.262265,19.586204,44.530716,2.466631,46.997347
80799,4929.406661,6177.470140,4647.695061,6699.210784,5131.659865,5696.508347,4665.283910,4675.132446,12623.466186,19156.824604,11171.940308,14930.663798,33.844001,19.665236,53.509237,2.779545,16.574760,19.354305,35.045005,16.502924,51.547929,1.712383,16.783968,18.496351,16.375814,3.270524,19.646337,44.647947,2.472907,47.120854
80999,4935.047057,7213.766855,4649.687190,5454.506994,5131.269099,4973.399920,4668.223024,5855.625154,12657.347853,26345.541070,11192.571080,19527.403147,33.934470,19.711914,53.646384,2.781930,16.614733,19.396663,35.141838,16.541230,51.683067,1.714930,16.822622,18.537553,16.422341,3.278786,19.701127,44.814419,2.479308,47.293726
81199,4940.359872,7092.050159,4649.832224,4708.570958,5130.561989,4844.182288,4669.240038,5081.130637,12677.924834,21011.602391,11207.299515,17172.315464,34.011749,19.756574,53.768323,2.797614,16.656643,19.454257,35.215329,16.583327,51.798656,1.731588,16.865407,18.596995,16.451149,3.287490,19.738640,44.949536,2.485933,47.435469
81399,4945.862676,7180.000894,4650.912185,5089.376404,5136.460769,7531.365527,4669.327057,4704.656779,12701.489999,22268.947026,11228.371890,19783.756250,34.085929,19.810884,53.896813,2.799180,16.698386,19.497565,35.290328,16.624271,51.914599,1.733170,16.907434,18.640604,16.500093,3.295756,19.795849,45.068229,2.492312,47.560541
81599,4951.487697,7240.871482,4650.992198,4683.557525,5139.136964,6228.348387,4669.234037,4631.374879,12735.695875,26657.487445,11251.104345,20503.213262,34.159305,19.853198,54.012503,2.800937,16.737768,19.538705,35.366928,16.664596,52.031524,1.735003,16.945253,18.680256,16.568816,3.303956,19.872771,45.208825,2.498676,47.707501
81799,4953.806725,5899.970065,4652.985518,5466.260163,5140.630278,5749.902168,4671.267706,5501.004564,12753.960262,20205.830147,11261.304416,15422.933409,34.246254,19.907809,54.154063,2.802940,16.786137,19.589076,35.449048,16.717182,52.166230,1.737460,16.997657,18.735117,16.629134,3.312895,19.942029,45.354436,2.505365,47.859801
81999,4957.126915,6315.084687,4653.640141,4921.380907,5146.968624,7739.352243,4673.159634,5446.958320,12776.957051,22182.643600,11277.655669,17965.318306,34.341931,19.970248,54.312179,2.805555,16.828308,19.633864,35.550507,16.764325,52.314832,1.739760,17.043452,18.783213,16.687648,3.321657,20.009306,45.472942,2.512022,47.984964
82199,4961.255246,6653.871023,4656.380752,5780.031282,5148.610096,5821.613468,4672.595089,4441.131638,12804.428732,24067.817796,11291.581306,17001.092405,34.421326,20.012025,54.433351,2.822316,16.867309,19.689625,35.625179,16.807995,52.433175,1.756577,17.085989,18.842566,16.715868,3.330681,20.046550,45.612811,2.518853,48.131664
82399,4966.240092,7015.011488,4659.576748,5973.131132,5148.022272,4906.426561,4675.062212,5689.049859,12827.864629,22460.018600,11304.163724,16475.537711,34.505119,20.066025,54.571145,2.824009,16.918605,19.742614,35.704236,16.854729,52.558966,1.758154,17.132845,18.890999,16.804742,3.340149,20.144890,45.866482,2.525925,48.392406
82599,4974.091776,8208.985660,4663.395863,6236.871094,5150.015638,5971.282520,4675.013703,4655.027648,12845.755214,20216.675993,11317.018777,16613.300319,34.587732,20.113910,54.701642,2.825854,16.975025,19.800879,35.784693,16.899961,52.684655,1.760090,17.177477,18.937566,16.863209,3.348782,20.211990,46.011856,2.532491,48.544347
82799,4979.092245,7044.285883,4665.708690,5620.906250,5153.368143,6537.952710,4676.185029,5159.942842,12865.099996,20854.495090,11330.949814,17084.468309,34.672645,20.166534,54.839179,2.827752,17.024397,19.852149,35.869292,16.951726,52.821019,1.762554,17.228708,18.991262,16.929822,3.357685,20.287507,46.120795,2.539005,48.659801
82999,4985.370910,7584.738159,4667.955457,5598.117035,5155.501950,6038.898294,4677.159802,5080.715692,12887.297858,22077.212504,11346.231301,17672.766889,34.769866,20.209918,54.979784,2.830458,17.063149,19.893607,35.968344,16.990231,52.958575,1.765335,17.268863,19.034198,16.980165,3.366775,20.346940,46.251594,2.545945,48.797540
83199,4990.048955,6931.437667,4671.872538,6297.461118,5158.788183,6522.574548,4677.119172,4660.257957,12912.399263,23329.482632,11358.632369,16505.075392,34.854654,20.256986,55.111640,2.850168,17.104778,19.954946,36.051136,17.036523,53.087658,1.807529,17.313023,19.120552,17.020977,3.376243,20.397219,46.401933,2.553028,48.954961
83399,4994.636826,6903.191343,4674.551345,5788.935375,5160.373028,5819.668615,4678.420434,5219.745491,12940.190678,24501.418988,11379.348139,19997.108707,34.943077,20.307172,55.250248,2.851883,17.151026,20.002909,36.135709,17.082506,53.218215,1.809265,17.360103,19.169368,17.050782,3.385399,20.436181,46.543138,2.559826,49.102964
83599,4998.396645,6566.241144,4676.538114,5505.020606,5161.637599,5688.963804,4681.692598,6046.184974,12967.714481,24445.140548,11396.206312,18426.064256,35.026546,20.357388,55.383935,2.853924,17.194851,20.048775,36.218698,17.128913,53.347611,1.811464,17.407043,19.218507,17.098466,3.394802,20.493268,46.678170,2.566851,49.245021
83799,5002.836435,6858.668816,4679.239306,5808.337603,5164.799812,6486.604879,4680.483388,4175.033416,12990.936276,22697.646521,11409.155757,16822.024012,35.254563,20.411157,55.665720,2.855832,17.236246,20.092078,36.290883,17.173836,53.464719,1.813967,17.446788,19.260755,17.126834,3.403419,20.530253,46.800052,2.573518,49.373570
83999,5006.639511,6600.128270,4681.848101,5774.932978,5169.404609,7098.814555,4682.893168,5692.591003,13010.341709,21141.218351,11418.754748,15440.731894,35.323104,20.449047,55.772151,2.857932,17.270914,20.128846,36.388564,17.208136,53.596700,1.816116,17.482703,19.298819,17.175049,3.411254,20.586303,46.918020,2.579675,49.497695
84199,5010.839394,6774.790049,4683.512660,5382.627724,5170.118112,5469.789155,4683.749541,5043.426150,13027.393816,20189.278576,11426.670727,14751.381932,35.414952,20.497623,55.912575,2.876772,17.316411,20.193183,36.474259,17.253907,53.728165,1.832153,17.529355,19.361509,17.225566,3.420293,20.645858,47.041173,2.586440,49.627613
84399,5015.217394,6858.355442,4685.337252,5453.490213,5170.596977,5372.199365,4685.726261,5517.925351,13053.590343,24082.328208,11438.150891,16271.299843,35.488148,20.541973,56.030121,2.878365,17.355004,20.233369,36.561245,17.292625,53.853870,1.833764,17.567340,19.401103,17.264280,3.428787,20.693067,47.168911,2.593015,49.761926
84599,5017.867076,6136.032876,4687.765935,5712.670242,5171.220338,5434.278610,4684.215464,4046.659043,13068.369214,19305.052641,11451.103863,16917.258189,35.563301,20.585641,56.148942,2.880117,17.395656,20.275773,36.640627,17.339283,53.979910,1.835743,17.611911,19.447654,17.333081,3.437141,20.770221,47.303210,2.599357,49.902566
84799,5024.236416,7718.467340,4687.760344,4685.395668,5172.455794,5695.053530,4687.932198,6260.111006,13077.594803,16980.019002,11458.205116,14462.034890,35.631621,20.625540,56.257161,2.881956,17.429178,20.311134,36.711942,17.373098,54.085040,1.838377,17.647666,19.486042,17.370889,3.445041,20.815930,47.437087,2.605582,50.042669
84999,5028.769987,6951.003873,4688.615698,5051.285785,5173.053643,5426.541780,4690.029149,5579.136453,13094.627892,20316.657872,11467.847199,15556.090468,35.723350,20.682334,56.405684,2.884740,17.480125,20.364864,36.845386,17.419702,54.265088,1.841251,17.702493,19.543744,17.413140,3.454659,20.867799,47.588129,2.612709,50.200838
85199,5031.353230,6129.231886,4691.784174,6038.386120,5174.778389,5907.795302,4690.177705,4753.313649,13114.626810,21614.166864,11474.037849,14105.064258,35.810280,20.726974,56.537254,2.906411,17.520532,20.426944,36.922588,17.457684,54.380272,1.858548,17.741318,19.599866,17.444058,3.463108,20.907166,47.727753,2.619249,50.347002
85399,5033.855322,6099.746281,4691.942039,4759.192832,5176.339355,5841.311099,4689.846695,4548.836681,13129.251129,19359.210954,11481.072168,14477.691890,35.920524,20.857943,56.778466,2.908183,17.600842,20.509026,37.033605,17.540730,54.574334,1.860377,17.815504,19.675882,17.493617,3.472812,20.966429,47.861139,2.625857,50.486996
