# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegSD] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegSD_gradual1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegSD],current_mse_[AXGBRegSD],training_time_[AXGBRegSD],testing_time_[AXGBRegSD],total_running_time_[AXGBRegSD]
57399,2287.736564,1873.613555,24.782135,13.009614,37.791749
57599,2284.064980,1230.320386,24.868677,13.054686,37.923363
57799,2281.116293,1431.894696,24.950442,13.099727,38.050169
57999,2278.730678,1589.287674,25.032874,13.145039,38.177913
58199,2276.710924,1690.982345,25.114731,13.190245,38.304976
58399,2274.881188,1742.428034,25.198160,13.235368,38.433527
58599,2272.150621,1474.825025,25.284362,13.280565,38.564927
58799,2269.644792,1535.437067,25.365961,13.325604,38.691565
58999,2267.344317,1591.004499,25.447862,13.370878,38.818740
59199,2265.271398,1653.760435,25.530608,13.415949,38.946557
59399,2261.612934,1178.707432,25.612888,13.461128,39.074016
59599,2259.405048,1603.662966,25.698884,13.506449,39.205334
59799,2257.308620,1632.573153,25.780989,13.551764,39.332753
59999,2253.990619,1261.908114,25.863838,13.596989,39.460827
60199,2252.289196,1741.862398,25.946305,13.642251,39.588556
60399,2249.832247,1510.290528,26.028723,13.687506,39.716229
60599,2246.269830,1170.420060,26.114913,13.732822,39.847735
60799,2243.242719,1326.027954,26.197569,13.777878,39.975448
60999,2242.273200,1947.539468,26.279439,13.823114,40.102554
61199,2241.473080,1997.436409,26.361569,13.868379,40.229949
61399,2239.243161,1556.888133,26.443916,13.913516,40.357432
61599,2236.443893,1377.068539,26.531046,13.958833,40.489879
61799,2234.070489,1503.062156,26.612831,14.003969,40.616800
61999,2232.042092,1605.267430,26.695327,14.049387,40.744714
62199,2230.345399,1704.370389,26.777800,14.094660,40.872461
62399,2228.044911,1512.593315,26.861316,14.139961,41.001278
62599,2226.728818,1816.107558,26.949611,14.185451,41.135063
62799,2224.720176,1596.015249,27.031661,14.230626,41.262287
62999,2223.022234,1689.868514,27.113719,14.275903,41.389622
63199,2220.736109,1500.606944,27.196567,14.321096,41.517663
63399,2218.513650,1516.216586,27.278828,14.366282,41.645110
63599,2216.477584,1571.044402,27.367487,14.411639,41.779126
63799,2214.328457,1530.906272,27.449259,14.456943,41.906202
