# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_abrupto1.out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
52399,2929.563752,11875.134679,19.407619,9.274583,28.682202
52599,2962.385433,11561.665858,19.472752,9.311544,28.784296
52799,2999.821310,12845.456976,19.535661,9.347756,28.883418
52999,3031.360150,11357.613685,19.595969,9.383293,28.979261
53199,3065.774460,12185.566781,19.654118,9.416934,29.071052
53399,3097.151570,11443.462750,19.746764,9.460235,29.206999
53599,3126.885888,11065.948911,19.797931,9.488889,29.286820
53799,3164.154096,13152.033695,19.865286,9.527046,29.392332
53999,3191.159961,10455.737612,19.928859,9.564268,29.493127
54199,3218.414565,10577.157731,19.994557,9.601026,29.595583
54399,3239.854762,9050.148267,20.076768,9.639485,29.716252
54599,3273.141726,12327.195870,20.140371,9.676343,29.816714
54799,3303.294349,11534.960369,20.203825,9.713395,29.917220
54999,3334.392968,11855.414584,20.269591,9.750562,30.020152
55199,3359.089255,10150.568191,20.332747,9.786348,30.119095
55399,3387.744690,11296.644715,20.409215,9.819668,30.228883
55599,3415.276688,11041.640189,20.471535,9.855199,30.326735
55799,3449.240658,12891.224224,20.528612,9.887943,30.416555
55999,3476.482154,11076.859689,20.591275,9.922320,30.513595
56199,3504.106293,11238.865111,20.654030,9.956429,30.610459
56399,3527.691908,10155.249789,20.736581,9.991992,30.728573
56599,3551.587530,10290.152903,20.791083,10.023365,30.814448
56799,3571.633193,9244.555800,20.859559,10.062275,30.921834
56999,3598.680125,11280.008879,20.923322,10.101405,31.024727
57199,3618.861063,9370.428392,20.982087,10.134043,31.116131
57399,3637.603321,8997.889022,21.065024,10.171008,31.236032
57599,3657.848279,9468.151334,21.221114,10.204426,31.425539
57799,3671.806733,7691.841523,21.297160,10.242867,31.540027
57999,3689.100005,8686.855533,21.358151,10.277843,31.635994
58199,3709.049446,9494.387351,21.413176,10.307921,31.721097
58399,3724.271572,8153.910090,21.481865,10.342292,31.824156
58599,3740.559715,8496.697536,21.539808,10.374616,31.914424
58799,3756.506238,8428.837431,21.599490,10.408584,32.008074
58999,3774.396659,9034.180510,21.655068,10.439146,32.094215
59199,3787.881866,7766.017796,21.719859,10.474959,32.194818
59399,3808.944677,10043.536971,21.789149,10.507312,32.296461
59599,3828.091038,9514.560130,21.849122,10.540503,32.389624
59799,3842.464498,8125.755729,21.908194,10.573826,32.482020
59999,3858.643786,8696.250667,21.970425,10.607541,32.577966
60199,3878.295017,9773.664440,22.031538,10.640368,32.671905
60399,3897.080881,9551.625820,22.105200,10.673571,32.778770
60599,3909.107584,7541.172085,22.171134,10.711163,32.882297
60799,3919.733446,7139.369525,22.242800,10.751558,32.994359
60999,3933.062805,7985.188007,22.318728,10.794037,33.112765
61199,3947.846006,8456.722354,22.393136,10.837888,33.231024
61399,3958.707410,7282.296934,22.460270,10.867559,33.327830
61599,3975.219061,9044.295765,22.518807,10.900995,33.419802
61799,3985.108810,7031.151567,22.574354,10.931715,33.506069
61999,3996.120750,7398.810259,22.634965,10.964749,33.599715
62199,4007.400106,7504.000425,22.687199,10.993838,33.681037
62399,4016.213571,6757.201357,22.760530,11.025228,33.785757
62599,4034.496105,9738.646581,22.820631,11.059201,33.879832
62799,4047.095267,7990.632967,22.911226,11.121673,34.032899
62999,4056.399625,6977.968028,22.984369,11.171315,34.155684
63199,4068.514064,7884.562492,23.041612,11.203085,34.244697
