# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_abrupto5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
66399,4125.213693,6105.477087,34.841530,20.334950,55.176480
66599,4133.223324,6792.421057,34.933764,20.386531,55.320294
66799,4137.261441,5481.954148,35.007551,20.440498,55.448049
66999,4143.541540,6241.094794,35.091429,20.486685,55.578115
67199,4148.250399,5725.718176,35.164681,20.536275,55.700957
67399,4155.869766,6715.976912,35.258498,20.589975,55.848473
67599,4161.330095,6001.461166,35.337340,20.646069,55.983409
67799,4164.850115,5354.616875,35.414972,20.707823,56.122794
67999,4167.943768,5216.692003,35.495908,20.765425,56.261333
68199,4175.696678,6811.686142,35.572722,20.815241,56.387964
68399,4184.003086,7016.488193,35.666348,20.865921,56.532269
68599,4187.153560,5264.615838,35.744170,20.912782,56.656952
68799,4191.514279,5687.240837,35.820211,20.969761,56.789972
68999,4194.998029,5393.407830,35.905238,21.019670,56.924908
69199,4200.195284,5993.248355,35.982332,21.074837,57.057170
69399,4206.958766,6547.123699,36.081915,21.130044,57.211959
69599,4212.229742,6041.258383,36.174409,21.201629,57.376038
69799,4214.953955,5162.980093,36.280908,21.273231,57.554139
69999,4219.617324,5847.132858,36.372504,21.340348,57.712852
70199,4223.374441,5538.365613,36.470443,21.405212,57.875654
70399,4227.360453,5626.450528,36.587135,21.458339,58.045474
70599,4228.256185,4543.553853,36.658576,21.521131,58.179707
70799,4232.876960,5864.010574,36.739537,21.586474,58.326011
70999,4238.365526,6181.317796,36.823912,21.643955,58.467867
71199,4241.082583,5205.637881,36.903496,21.697828,58.601324
