# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_gradual2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
50599,2289.610170,1738.232113,21.794604,11.328953,33.123557
50799,2285.809376,1324.208571,21.876043,11.373898,33.249941
50999,2283.272864,1638.998674,21.964343,11.419055,33.383398
51199,2281.016167,1705.558381,22.046779,11.464265,33.511044
51399,2278.331601,1591.082715,22.127697,11.509199,33.636896
51599,2274.292294,1236.190553,22.209067,11.554152,33.763219
51799,2271.225119,1479.894004,22.290923,11.599224,33.890148
51999,2267.438287,1286.648628,22.410295,11.644334,34.054629
52199,2264.339084,1458.546470,22.490777,11.688937,34.179714
52399,2260.438060,1242.270753,22.571821,11.733917,34.305738
52599,2257.027330,1363.416105,22.652674,11.778412,34.431085
52799,2253.315228,1277.032341,22.734967,11.823043,34.558010
52999,2249.368627,1207.465863,22.821836,11.867878,34.689714
53199,2246.449465,1472.871568,22.902863,11.912876,34.815739
53399,2242.854226,1286.520658,22.983706,11.957604,34.941310
53599,2240.108224,1506.925564,23.066809,12.002867,35.069676
53799,2236.714259,1327.131705,23.148041,12.047658,35.195699
53999,2232.960867,1223.298594,23.294408,12.093040,35.387447
54199,2229.302926,1241.658865,23.375410,12.138050,35.513460
54399,2226.284199,1408.209085,23.457585,12.183066,35.640651
54599,2223.246792,1397.072103,23.539157,12.228096,35.767253
54799,2220.130273,1369.320519,23.621065,12.273122,35.894187
54999,2215.884480,1052.537321,23.709058,12.318050,36.027108
55199,2213.346415,1515.378380,23.791395,12.363249,36.154644
55399,2210.190761,1339.230231,23.872559,12.408246,36.280805
55599,2208.378006,1706.245089,23.953547,12.452949,36.406496
55799,2205.028053,1273.740953,24.034996,12.497874,36.532871
55999,2202.377996,1463.012192,24.124700,12.543125,36.667826
56199,2199.879272,1500.236474,24.205045,12.587760,36.792805
56399,2197.007043,1389.910825,24.285694,12.632530,36.918224
56599,2195.081372,1652.042132,24.366510,12.677161,37.043672
56799,2191.938388,1302.473948,24.448955,12.721941,37.170896
56999,2189.158341,1399.624733,24.536969,12.766866,37.303835
57199,2186.083551,1309.768559,24.617635,12.811686,37.429321
57399,2182.619207,1191.816699,24.698458,12.856467,37.554925
57599,2179.532689,1293.702182,24.780728,12.901292,37.682020
57799,2176.022572,1165.108942,24.862158,12.946073,37.808231
57999,2173.511546,1447.824791,24.951375,12.991411,37.942786
58199,2170.402769,1268.857589,25.033549,13.036997,38.070546
58399,2167.344777,1277.468939,25.115781,13.081994,38.197774
58599,2164.191876,1243.544952,25.197075,13.126868,38.323942
58799,2162.536990,1677.655461,25.278731,13.171777,38.450508
58999,2160.787869,1646.546276,25.397761,13.217123,38.614883
59199,2158.928854,1610.519247,25.479212,13.261945,38.741157
59399,2156.243148,1361.274170,25.560158,13.306631,38.866788
59599,2154.293519,1575.253742,25.641000,13.351256,38.992257
59799,2151.870690,1429.867784,25.722244,13.395749,39.117993
59999,2149.991731,1588.183042,25.810709,13.440677,39.251386
60199,2147.772171,1481.903959,25.891427,13.485484,39.376911
60399,2145.531889,1471.206976,25.972460,13.530189,39.502649
60599,2143.617560,1565.490188,26.053617,13.574991,39.628609
60799,2141.659228,1548.284640,26.136491,13.619935,39.756426
60999,2139.769022,1565.146661,26.224191,13.664782,39.888974
61199,2138.119359,1634.972025,26.305352,13.709699,40.015051
61399,2136.087524,1514.346007,26.386330,13.754332,40.140662
61599,2134.119377,1529.898250,26.468117,13.798857,40.266974
61799,2131.376011,1286.419254,26.549418,13.843434,40.392852
61999,2128.932969,1374.033048,26.637867,13.888428,40.526295
62199,2127.083280,1553.679761,26.718678,13.933124,40.651802
62399,2124.620620,1358.733228,26.800846,13.977775,40.778621
62599,2122.269820,1388.820224,26.882098,14.022551,40.904649
62799,2120.046327,1424.093076,26.963690,14.067226,41.030916
62999,2116.927887,1137.737622,27.052071,14.112251,41.164321
63199,2114.777933,1437.542597,27.133080,14.156781,41.289861
63399,2111.776511,1163.327103,27.213489,14.201260,41.414749
63599,2109.684967,1446.665513,27.294269,14.245964,41.540233
63799,2106.571004,1116.330612,27.375064,14.290392,41.665457
63999,2104.607219,1478.159797,27.464351,14.335320,41.799672
64199,2102.549333,1444.025926,27.544886,14.380053,41.924939
64399,2100.468417,1432.494491,27.625701,14.424759,42.050460
64599,2098.044302,1317.479186,27.707096,14.469708,42.176803
64799,2096.548138,1613.287280,27.789481,14.514543,42.304024
64999,2094.069576,1291.015379,27.877422,14.559303,42.436725
65199,2091.937286,1398.943080,27.958199,14.604145,42.562343
65399,2089.306295,1231.603110,28.038792,14.648750,42.687541
65599,2085.821132,946.172955,28.120452,14.693262,42.813714
65799,2084.384255,1613.088573,28.201490,14.737848,42.939337
65999,2081.987701,1293.521273,28.289355,14.782601,43.071956
66199,2079.876148,1383.063750,28.369966,14.827173,43.197139
66399,2078.026573,1465.817115,28.451885,14.871875,43.323760
66599,2076.990422,1732.988318,28.533469,14.916866,43.450335
66799,2074.126417,1120.412750,28.615271,14.961797,43.577068
66999,2071.561592,1214.910261,28.703144,15.006534,43.709678
67199,2069.199619,1277.938614,28.784542,15.051061,43.835603
67399,2066.871366,1284.578325,28.865431,15.095887,43.961318
67599,2064.951668,1418.013443,28.946388,15.140581,44.086969
67799,2062.708344,1304.464828,29.027426,15.185316,44.212742
67999,2060.842743,1428.403940,29.117046,15.230628,44.347674
68199,2058.452730,1245.848226,29.197964,15.275761,44.473725
68399,2056.449948,1373.501422,29.279206,15.320889,44.600095
68599,2054.405195,1355.099513,29.360673,15.365792,44.726465
68799,2052.488441,1395.041928,29.443431,15.410788,44.854219
68999,2050.911263,1508.362235,29.532577,15.456074,44.988651
69199,2048.210539,1116.460617,29.613250,15.500783,45.114033
69399,2046.091534,1312.915793,29.693990,15.545362,45.239352
69599,2043.542393,1158.990574,29.776790,15.590441,45.367231
69799,2041.623684,1373.912751,29.858695,15.635565,45.494260
69999,2039.316523,1234.117392,29.947012,15.680497,45.627509
70199,2037.091493,1258.331094,30.027708,15.725137,45.752845
70399,2034.687603,1190.922222,30.110185,15.770143,45.880328
70599,2033.045785,1455.125932,30.191336,15.814927,46.006264
70799,2031.131676,1355.451077,30.272815,15.859785,46.132600
70999,2028.458835,1082.273064,30.361489,15.904694,46.266183
71199,2026.556841,1351.348894,30.482198,15.949832,46.432030
71399,2025.552203,1667.901191,30.562642,15.994505,46.557147
71599,2024.612644,1689.189914,30.645964,16.039117,46.685080
71799,2023.818360,1739.464919,30.726435,16.083691,46.810126
71999,2023.469817,1898.342917,30.811455,16.128428,46.939883
72199,2022.419028,1644.134815,30.892079,16.173042,47.065121
72399,2021.120601,1552.388484,30.972552,16.217608,47.190160
72599,2020.262164,1709.508135,31.053136,16.262135,47.315271
72799,2019.267951,1658.368455,31.135036,16.306625,47.441661
72999,2018.949485,1903.028062,31.222129,16.351405,47.573534
73199,2017.862564,1621.136273,31.302683,16.395953,47.698636
73399,2016.477059,1509.382138,31.383211,16.440480,47.823691
73599,2015.133989,1522.227187,31.464950,16.485054,47.950004
73799,2013.834853,1535.752918,31.546077,16.529848,48.075925
73999,2012.669721,1582.736244,31.633710,16.574618,48.208329
74199,2011.280234,1497.169715,31.714367,16.619210,48.333577
74399,2009.647176,1403.782757,31.796029,16.663788,48.459817
74599,2008.651310,1638.189184,31.876853,16.708335,48.585188
74799,2007.309878,1506.955900,31.958058,16.752923,48.710981
74999,2007.344834,2020.418153,32.045660,16.797438,48.843098
75199,2005.585377,1345.789151,32.127206,16.841837,48.969044
75399,2003.841346,1348.085556,32.207580,16.886298,49.093877
75599,2002.710292,1576.302953,32.288226,16.930887,49.219113
75799,2001.326011,1478.067689,32.368965,16.975441,49.344406
