# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_incremental3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
43999,0.122567,0.128769,21.046023,1.081865,22.127888
44199,0.122429,0.092009,21.241511,1.087075,22.328586
44399,0.122351,0.105145,21.350251,1.092215,22.442466
44599,0.122285,0.107607,21.466695,1.097361,22.564056
44799,0.122267,0.118144,21.572243,1.102487,22.674730
44999,0.122224,0.112676,21.679870,1.107601,22.787471
45199,0.122239,0.125597,21.801176,1.112702,22.913878
45399,0.122154,0.102878,21.917289,1.117852,23.035141
45599,0.122140,0.119103,22.041825,1.123012,23.164837
45799,0.122057,0.103177,22.166279,1.128133,23.294412
45999,0.122111,0.134503,22.285622,1.133303,23.418925
46199,0.122066,0.111715,22.397904,1.138470,23.536375
46399,0.122116,0.133555,22.505812,1.143619,23.649431
46599,0.122115,0.122001,22.611169,1.148754,23.759923
46799,0.122123,0.123903,22.722855,1.153892,23.876747
46999,0.122094,0.115354,22.831657,1.159062,23.990719
47199,0.122044,0.110156,22.963594,1.164234,24.127827
47399,0.121934,0.096135,23.081813,1.169398,24.251211
47599,0.121891,0.111554,23.199473,1.174570,24.374043
47799,0.121841,0.110007,23.312233,1.179738,24.491971
47999,0.121827,0.118365,23.446238,1.184931,24.631169
48199,0.121822,0.120687,23.559833,1.190050,24.749883
48399,0.121730,0.099716,23.680493,1.195248,24.875741
48599,0.121641,0.099906,23.809783,1.200492,25.010275
48799,0.121589,0.109134,23.947910,1.205691,25.153601
48999,0.121413,0.078435,24.161295,1.210986,25.372280
49199,0.121338,0.102866,24.279165,1.216178,25.495343
