# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [KNN] KNNRegressor(aggregation_method='mean', leaf_size=30, max_window_size=1000, metric='euclidean', n_neighbors=5)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_KNN_gradual3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[KNN],current_mse_[KNN],training_time_[KNN],testing_time_[KNN],total_running_time_[KNN]
25199,5047.252773,4690.033893,0.644084,11.257073,11.901157
25399,5047.429026,5069.636951,0.649373,11.349218,11.998591
25599,5043.380232,4529.183314,0.654637,11.440785,12.095423
25799,5041.428166,4791.563792,0.659852,11.532156,12.192009
25999,5041.189750,5010.434087,0.665086,11.623589,12.288675
26199,5036.405709,4414.480271,0.670304,11.715255,12.385558
26399,5035.132903,4868.395317,0.675507,11.806733,12.482240
26599,5035.644745,5103.207981,0.680734,11.898485,12.579219
26799,5034.144654,4834.632532,0.685942,11.989964,12.675905
26999,5030.432882,4533.055388,0.691129,12.081233,12.772362
27199,5031.456040,5169.582351,0.696335,12.172860,12.869195
27399,5031.451319,5030.809323,0.701537,12.264423,12.965959
27599,5028.115987,4571.175459,0.706767,12.355967,13.062734
27799,5027.748879,4977.088031,0.711937,12.447145,13.159082
27999,5029.408072,5260.035812,0.717139,12.538040,13.255178
28199,5025.416963,4466.661713,0.722348,12.629320,13.351668
28399,5024.620329,4912.295002,0.727542,12.720500,13.448042
28599,5027.769064,5474.889416,0.732744,12.811528,13.544272
28799,5031.617064,5581.881070,0.737979,12.903169,13.641147
28999,5031.919446,5075.462420,0.743143,12.994207,13.737350
29199,5030.045667,4758.347700,0.748306,13.085095,13.833401
29399,5032.256308,5355.009875,0.753502,13.176363,13.929865
29599,5025.279361,3999.668142,0.758672,13.267648,14.026320
29799,5031.647359,5974.111073,0.763872,13.358974,14.122846
29999,5028.555832,4567.918435,0.769074,13.450629,14.219703
30199,5030.293105,5290.883965,0.774296,13.542037,14.316332
30399,5029.788222,4953.550850,0.779483,13.633369,14.412852
30599,5039.755457,6554.775206,0.784662,13.724118,14.508780
30799,5033.106860,4015.871546,0.789862,13.815403,14.605264
30999,5030.546575,4636.262630,0.795102,13.906872,14.701974
31199,5030.646871,5046.192772,0.800294,13.998166,14.798460
31399,5034.187240,5586.484791,0.805506,14.089810,14.895317
31599,5036.462344,5393.653779,0.810666,14.180883,14.991550
31799,5037.374617,5181.513770,0.815870,14.272606,15.088476
31999,5033.610524,4435.119644,0.821090,14.364111,15.185201
32199,5033.743385,5055.001222,0.826272,14.455468,15.281740
32399,5035.328905,5290.597610,0.831453,14.546995,15.378448
32599,5039.928848,5785.119647,0.836661,14.638533,15.475194
32799,5031.675308,3686.348203,0.841856,14.729644,15.571500
32999,5036.454865,5820.302245,0.847057,14.821179,15.668235
33199,5033.198142,4495.838825,0.852221,14.912485,15.764707
33399,5030.372996,4561.398709,0.857414,15.003950,15.861364
33599,5033.414247,5541.303209,0.862582,15.095104,15.957686
33799,5033.928903,5120.391123,0.867794,15.186543,16.054336
33999,5031.342558,4594.250181,0.872984,15.278015,16.150999
34199,5033.301732,5366.361391,0.878202,15.369144,16.247346
34399,5029.575882,4392.455525,0.883395,15.460921,16.344315
34599,5025.228663,4277.506972,0.888557,15.551926,16.440483
34799,5029.162024,5709.633438,0.893747,15.642942,16.536689
34999,5025.688246,4421.250997,0.898921,15.734135,16.633056
35199,5025.490434,4990.873215,0.904076,15.825207,16.729283
35399,5032.932931,6342.812440,0.909275,15.916261,16.825536
35599,5034.193515,5257.316941,0.914456,16.007410,16.921866
35799,5032.512138,4733.226928,0.919640,16.099030,17.018669
35999,5038.386206,6089.844465,0.924863,16.190449,17.115312
36199,5041.084731,5526.819202,0.930073,16.281901,17.211974
36399,5034.436338,3831.077122,0.935281,16.373511,17.308791
36599,5033.170704,4802.825454,0.940488,16.464744,17.405232
36799,5033.315073,5059.734476,0.945714,16.556316,17.502030
36999,5035.065181,5357.085202,0.950914,16.647481,17.598394
37199,5034.823339,4990.082438,0.956105,16.738629,17.694734
37399,5033.903293,4862.774853,0.961277,16.829906,17.791183
37599,5031.228557,4531.052886,0.966497,16.921392,17.887890
37799,5028.623821,4538.933502,0.971713,17.012891,17.984604
37999,5026.352369,4597.047804,0.976924,17.103958,18.080882
38199,5030.964022,5907.178193,0.982117,17.195386,18.177503
38399,5035.186852,5841.747370,0.987336,17.286999,18.274335
38599,5036.709400,5329.038528,0.992573,17.378477,18.371050
38799,5034.375331,4583.899994,0.997774,17.469987,18.467761
38999,5042.056427,6532.189211,1.002973,17.561542,18.564515
39199,5041.430666,4919.407281,1.008259,17.653185,18.661444
39399,5038.005930,4366.757674,1.013451,17.744348,18.757798
39599,5037.666021,4970.703773,1.018626,17.835419,18.854045
39799,5040.043269,5510.738500,1.023874,17.926653,18.950527
39999,5040.195156,5070.420700,1.029085,18.018000,19.047085
40199,5038.409204,4681.218773,1.034271,18.109204,19.143475
40399,5041.098221,5581.590585,1.039466,18.200238,19.239704
40599,5038.606669,4535.313213,1.044640,18.290890,19.335530
40799,5040.852594,5496.775388,1.049829,18.382026,19.431854
40999,5036.117378,4070.133333,1.055031,18.472863,19.527894
41199,5032.686188,4329.292112,1.060225,18.564157,19.624381
41399,5035.396438,5593.708031,1.065403,18.655477,19.720879
41599,5034.478499,4844.465079,1.070580,18.746512,19.817091
41799,5033.736577,4879.416760,1.075766,18.837844,19.913610
41999,5030.571684,4369.109026,1.080988,18.929336,20.010324
42199,5029.906557,4890.229912,1.086162,19.020090,20.106252
42399,5033.519766,5795.906817,1.091364,19.110817,20.202181
42599,5030.483906,4386.881783,1.096550,19.201613,20.298163
42799,5030.995932,5140.057453,1.101749,19.292627,20.394376
42999,5033.034304,5469.245884,1.106953,19.383285,20.490238
43199,5033.745645,5186.683817,1.112140,19.474081,20.586221
43399,5037.568527,5863.311055,1.117335,19.564908,20.682243
43599,5037.546154,5032.691245,1.122550,19.655827,20.778377
43799,5032.365167,3902.909947,1.127696,19.746676,20.874372
43999,5030.995616,4731.064117,1.132886,19.837455,20.970341
44199,5033.122326,5500.998492,1.138102,19.928353,21.066455
44399,5032.086487,4803.166015,1.143287,20.019403,21.162690
44599,5032.880549,5209.162407,1.148463,20.110330,21.258793
44799,5033.790920,5236.803504,1.153660,20.201307,21.354967
44999,5032.178979,4671.104257,1.158885,20.292514,21.451400
45199,5031.837429,4954.988671,1.164088,20.383605,21.547693
45399,5034.529695,5642.981903,1.169268,20.474481,21.643748
45599,5035.766804,5316.590534,1.174437,20.565374,21.739811
45799,5039.444568,5877.974608,1.179620,20.656169,21.835788
45999,5040.145801,5200.728162,1.184798,20.747054,21.931852
46199,5035.728830,4019.825472,1.189986,20.837855,22.027841
46399,5037.170611,5370.222157,1.195157,20.928763,22.123920
46599,5035.120586,4559.514762,1.200321,21.019726,22.220047
46799,5034.750082,4948.422614,1.205502,21.110547,22.316049
46999,5033.288047,4691.171796,1.210685,21.201534,22.412219
47199,5029.012180,4024.183543,1.215882,21.292512,22.508394
47399,5030.724239,5434.770241,1.221090,21.384024,22.605114
47599,5029.849785,4822.604021,1.226304,21.475356,22.701660
47799,5029.592025,4968.245256,1.231505,21.566837,22.798342
47999,5029.472730,5000.961216,1.236761,21.658573,22.895334
48199,5026.614413,4340.618254,1.242011,21.750691,22.992702
48399,5025.016362,4639.886003,1.247264,21.842842,23.090106
48599,5022.078985,4311.233915,1.252490,21.934859,23.187349
48799,5023.852478,5454.811318,1.257692,22.026671,23.284363
48999,5025.166922,5345.891095,1.262931,22.118891,23.381822
49199,5023.203855,4542.252613,1.268175,22.210868,23.479044
49399,5019.957637,4221.387922,1.273478,22.302653,23.576131
49599,5016.775648,4230.824267,1.278739,22.394514,23.673253
49799,5017.979885,5316.630781,1.284003,22.486285,23.770289
49999,5016.911325,4750.839918,1.289218,22.578146,23.867364
50199,5018.385308,5386.881011,1.294476,22.670153,23.964629
50399,5021.768043,5870.834414,1.299708,22.761833,24.061541
50599,5022.866434,5299.660993,1.304918,22.853437,24.158355
50799,5021.536050,4684.948965,1.310138,22.945198,24.255335
50999,5021.114923,4914.148582,1.315358,23.037122,24.352480
51199,5019.403438,4582.974739,1.320580,23.129080,24.449661
51399,5015.862316,4109.335321,1.325809,23.220672,24.546481
51599,5016.999696,5309.306301,1.331015,23.312498,24.643512
51799,5018.258812,5343.110770,1.336246,23.404407,24.740653
51999,5017.064012,4707.610672,1.341462,23.495635,24.837097
52199,5018.037521,5271.150011,1.346675,23.587475,24.934149
52399,5017.067565,4763.908851,1.351870,23.678818,25.030688
52599,5019.848679,5748.500517,1.357048,23.769504,25.126552
52799,5020.523717,5198.058766,1.362255,23.860494,25.222749
52999,5019.098100,4642.735193,1.367440,23.951584,25.319023
53199,5019.250288,5059.580072,1.372625,24.042617,25.415242
53399,5020.194937,5271.471808,1.377867,24.134526,25.512393
53599,5017.652157,4338.729878,1.383091,24.226347,25.609438
53799,5018.211646,5168.154547,1.388294,24.317639,25.705933
53999,5017.284754,4767.950958,1.393479,24.408470,25.801949
54199,5016.141049,4707.340635,1.398683,24.499682,25.898365
