# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegR] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegR_gradual2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegR],current_mse_[AXGBRegR],training_time_[AXGBRegR],testing_time_[AXGBRegR],total_running_time_[AXGBRegR]
33999,2634.096908,1768.665275,1.165584,7.368452,8.534036
34199,2629.033347,1768.227850,1.173640,7.412269,8.585909
34399,2623.466760,1671.580507,1.175934,7.456728,8.632663
34599,2616.889822,1485.656437,1.178275,7.500212,8.678487
34799,2611.464382,1672.863198,1.180710,7.543952,8.724661
34999,2605.016527,1483.089766,1.183360,7.588435,8.771795
35199,2596.649345,1132.392464,1.191332,7.632162,8.823494
35399,2589.876576,1397.869340,1.193607,7.676360,8.869967
35599,2582.820565,1333.906622,1.195946,7.719696,8.915642
35799,2575.468350,1266.774109,1.198366,7.763145,8.961511
35999,2571.171709,1802.072906,1.200986,7.807318,9.008304
36199,2564.697612,1399.360141,1.209120,7.851092,9.060212
36399,2557.426287,1241.316499,1.211389,7.895175,9.106563
36599,2550.813192,1347.229764,1.213711,7.938451,9.152162
36799,2545.426231,1559.612429,1.216126,7.981586,9.197712
36999,2540.606309,1653.740777,1.218735,8.025199,9.243934
37199,2534.009203,1313.544561,1.226801,8.068908,9.295710
37399,2530.591006,1894.806266,1.229080,8.112964,9.342044
37599,2524.527853,1390.718207,1.231412,8.156133,9.387545
37799,2519.695409,1611.196072,1.233869,8.199421,9.433290
37999,2513.202755,1286.091162,1.236484,8.243482,9.479965
38199,2507.751336,1471.981625,1.244628,8.288416,9.533044
38399,2501.650368,1336.365444,1.246950,8.332602,9.579553
38599,2497.013987,1606.828938,1.249312,8.375868,9.625180
38799,2491.364592,1401.031412,1.251754,8.419184,9.670938
38999,2485.170337,1283.484750,1.254357,8.463216,9.717574
39199,2479.971946,1466.285802,1.262385,8.506946,9.769331
39399,2474.678714,1437.205200,1.264637,8.551020,9.815657
39599,2469.549147,1459.024484,1.266982,8.594294,9.861276
39799,2464.520659,1468.880029,1.269441,8.637569,9.907009
39999,2459.118849,1384.158533,1.272063,8.681511,9.953574
40199,2454.450009,1520.682038,1.280283,8.725053,10.005336
40399,2448.676538,1288.208929,1.282562,8.769408,10.051970
40599,2444.268306,1553.805424,1.284885,8.812724,10.097609
40799,2439.303787,1431.506509,1.287321,8.856172,10.143493
40999,2434.512855,1457.162602,1.289942,8.900220,10.190162
41199,2429.359780,1372.979383,1.298138,8.944121,10.242259
41399,2424.013340,1322.646684,1.300403,8.988410,10.288813
41599,2419.084777,1398.872279,1.302748,9.031740,10.334488
41799,2416.766914,1934.651415,1.305205,9.075301,10.380506
41999,2410.257711,1049.834360,1.307813,9.119210,10.427023
42199,2404.384517,1171.013644,1.316137,9.162950,10.479087
42399,2399.111594,1286.524862,1.318435,9.207481,10.525916
42599,2395.470723,1623.606032,1.320784,9.250853,10.571636
42799,2391.070626,1453.850107,1.323238,9.294220,10.617457
42999,2386.537759,1416.504264,1.325843,9.338493,10.664335
43199,2383.467935,1723.455645,1.334125,9.382302,10.716427
43399,2379.506747,1523.890254,1.336407,9.426832,10.763240
43599,2375.225363,1446.165020,1.338746,9.470323,10.809069
43799,2370.929370,1434.402940,1.341178,9.513892,10.855070
43999,2366.938782,1492.999942,1.343791,9.558010,10.901801
44199,2364.087634,1736.835076,1.352033,9.601837,10.953870
44399,2361.219910,1727.452920,1.354304,9.646201,11.000506
44599,2358.723432,1804.505257,1.356667,9.690018,11.046685
44799,2354.296122,1367.005903,1.359086,9.733538,11.092624
44999,2349.088687,1182.623282,1.361668,9.777603,11.139271
45199,2344.711345,1359.809500,1.370310,9.822153,11.192463
45399,2340.819873,1461.347271,1.372555,9.865634,11.238189
45599,2337.834466,1660.147033,1.374914,9.909312,11.284226
45799,2334.042566,1469.489263,1.377415,9.953606,11.331021
45999,2330.687258,1562.321872,1.380005,9.997190,11.377195
