# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegR] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegR_incremental3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegR],current_mse_[AXGBRegR],training_time_[AXGBRegR],testing_time_[AXGBRegR],total_running_time_[AXGBRegR]
82599,0.147476,0.145359,2.127371,17.749908,19.877279
82799,0.147460,0.141064,2.129805,17.792927,19.922732
82999,0.147494,0.161541,2.132385,17.835975,19.968360
83199,0.147472,0.138194,2.140619,17.879033,20.019652
83399,0.147423,0.127055,2.142809,17.922016,20.064825
83599,0.147437,0.153417,2.145127,17.964956,20.110083
83799,0.147485,0.167582,2.147553,18.007841,20.155394
83999,0.147446,0.131069,2.150125,18.050754,20.200879
84199,0.147417,0.135179,2.158344,18.093775,20.252119
84399,0.147441,0.157384,2.160527,18.136714,20.297241
84599,0.147423,0.140126,2.162880,18.179712,20.342592
84799,0.147410,0.141569,2.165333,18.222622,20.387954
84999,0.147383,0.136156,2.167923,18.265762,20.433685
85199,0.147413,0.160186,2.176194,18.308841,20.485035
85399,0.147365,0.126777,2.178404,18.351779,20.530183
85599,0.147367,0.148414,2.180753,18.394734,20.575487
85799,0.147371,0.148908,2.183222,18.437681,20.620903
85999,0.147351,0.138920,2.185797,18.480655,20.666452
86199,0.147385,0.162091,2.194086,18.523799,20.717885
