# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1)
# [D_SEM_RESET] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D_SEM_RESET],current_mse_[D_SEM_RESET],training_time_[D_SEM_RESET],testing_time_[D_SEM_RESET],total_running_time_[D_SEM_RESET]
429599,3790.923007,2495.583444,9.574549,122.462025,132.036574
429799,3790.269648,2386.855322,9.576731,122.522132,132.098864
429999,3789.599099,2348.589152,9.579251,122.576165,132.155415
430199,3788.867206,2215.297122,9.599049,122.749624,132.348674
430399,3788.206069,2366.098931,9.600724,122.813690,132.414414
430599,3787.829259,2976.935513,9.602362,122.864554,132.466916
430799,3787.073517,2159.960196,9.604017,122.926354,132.530370
430999,3786.609063,2786.174989,9.606154,122.978287,132.584441
431199,3786.132723,2759.620183,9.621379,123.029240,132.650619
431399,3785.521117,2466.899096,9.623351,123.083946,132.707296
431599,3785.128135,2937.466584,9.625367,123.140560,132.765927
431799,3784.650600,2754.129180,9.627655,123.199064,132.826719
431999,3784.002435,2384.614385,9.630294,123.256863,132.887157
432199,3783.627463,2973.686521,9.645256,123.305958,132.951214
432399,3783.242001,2950.258782,9.647128,123.363148,133.010276
432599,3782.935682,3120.674812,9.649570,123.430073,133.079643
432799,3782.367830,2554.103221,9.651778,123.479008,133.130786
432999,3781.884938,2736.908225,9.654384,123.532844,133.187228
433199,3781.266356,2442.036256,9.671143,123.590036,133.261179
433399,3780.610423,2359.859361,9.673396,123.653888,133.327284
433599,3780.029536,2521.247565,9.675429,123.704408,133.379837
433799,3779.196294,1972.726821,9.677756,123.764655,133.442412
433999,3778.594474,2473.245996,9.680104,123.819948,133.500052
434199,3778.298377,3135.768956,9.697117,123.866047,133.563164
434399,3777.559426,2173.296274,9.698675,123.910191,133.608866
434599,3777.046490,2662.949807,9.700527,123.956881,133.657408
434799,3776.345759,2253.656937,9.702691,124.008276,133.710966
434999,3775.723938,2423.885196,9.704575,124.061333,133.765908
435199,3775.231902,2705.053506,9.718984,124.109584,133.828568
435399,3774.694267,2604.800077,9.720572,124.162650,133.883222
435599,3774.029472,2326.772189,9.722182,124.211285,133.933467
435799,3773.350650,2294.876310,9.723714,124.248465,133.972179
435999,3772.747193,2457.813496,9.726177,124.295534,134.021712
436199,3772.528570,3295.930555,9.742465,124.338778,134.081243
436399,3772.019734,2662.248586,9.743989,124.386842,134.130831
436599,3771.450804,2530.045974,9.746092,124.439691,134.185783
436799,3770.848191,2455.344634,9.748245,124.494409,134.242654
436999,3770.508909,3029.515597,9.750293,124.547091,134.297384
437199,3769.760148,2133.718359,9.773981,124.611849,134.385830
437399,3769.254093,2663.018525,9.775686,124.656636,134.432322
437599,3768.688483,2531.698115,9.777545,124.701198,134.478743
437799,3768.109203,2500.644492,9.780178,124.773371,134.553549
437999,3767.554249,2552.759160,9.782911,124.828662,134.611573
438199,3767.013312,2582.362263,9.800419,124.894467,134.694886
438399,3766.516340,2677.651495,9.802059,124.962871,134.764930
438599,3765.910761,2438.481191,9.803918,125.013607,134.817525
438799,3765.382121,2606.074212,9.806184,125.070166,134.876350
438999,3765.009910,2948.379614,9.808481,125.121189,134.929670
439199,3764.580916,2822.939426,9.826917,125.163228,134.990145
439399,3763.884259,2234.023787,9.828481,125.211170,135.039651
439599,3763.400569,2700.735184,9.830545,125.256739,135.087284
439799,3762.788891,2418.320941,9.832790,125.325909,135.158699
439999,3762.216994,2504.614767,9.835098,125.369212,135.204310
440199,3761.651883,2518.408174,9.852222,125.409594,135.261816
440399,3761.024022,2379.101881,9.853910,125.456637,135.310548
440599,3760.546863,2709.841249,9.856116,125.528859,135.384975
440799,3760.043870,2651.951305,9.858122,125.577264,135.435386
440999,3759.619172,2823.584310,9.860287,125.623139,135.483426
441199,3759.430597,3343.622582,9.870744,125.683638,135.554382
441399,3758.999180,2807.294064,9.872471,125.739590,135.612061
441599,3758.927878,3601.564614,9.874196,125.786565,135.660762
441799,3758.769652,3409.406967,9.876153,125.832107,135.708260
441999,3758.533293,3236.414364,9.878322,125.878273,135.756595
442199,3758.220412,3066.753774,9.887792,125.925186,135.812978
442399,3757.902756,3055.566714,9.889745,125.979641,135.869387
442599,3757.609285,3108.451676,9.891474,126.021146,135.912620
442799,3757.445206,3394.337179,9.893848,126.081580,135.975428
442999,3757.165871,3138.717240,9.895819,126.126878,136.022697
443199,3756.882005,3128.120695,9.903237,126.173449,136.076686
443399,3756.828021,3637.199401,9.905262,126.230505,136.135767
443599,3756.624030,3304.375626,9.906859,126.276228,136.183086
443799,3756.190316,2794.212982,9.909052,126.326875,136.235927
443999,3755.702990,2674.325503,9.911429,126.384426,136.295855
444199,3755.209475,2659.606003,9.921962,126.448300,136.370262
444399,3754.870523,3002.058062,9.923673,126.501347,136.425021
444599,3754.389435,2685.411728,9.925800,126.561692,136.487492
444799,3754.125713,3167.872925,9.927719,126.605679,136.533398
444999,3753.754913,2929.095617,9.929644,126.648850,136.578494
445199,3753.194489,2506.249670,9.938491,126.705099,136.643590
445399,3752.734005,2727.697397,9.940117,126.746788,136.686905
445599,3752.350187,2897.586954,9.942533,126.807473,136.750005
445799,3751.960031,2882.694120,9.944770,126.858901,136.803671
445999,3751.811748,3421.287091,9.946945,126.910194,136.857138
446199,3751.483939,3020.471639,9.959928,126.958017,136.917944
446399,3751.050516,2784.082820,9.961831,127.009131,136.970962
446599,3751.036191,3719.062034,9.963883,127.062465,137.026348
446799,3750.829770,3289.892086,9.966261,127.118593,137.084855
446999,3750.607501,3254.059712,9.968382,127.163480,137.131863
447199,3750.201734,2843.312880,9.977089,127.225336,137.202425
447399,3749.907388,3091.748009,9.978539,127.269880,137.248419
447599,3749.352093,2507.158606,9.980366,127.311709,137.292075
447799,3749.008820,2980.763171,9.982290,127.362829,137.345120
447999,3748.544159,2708.167850,9.984164,127.406253,137.390417
448199,3747.888206,2278.554877,9.994611,127.468969,137.463580
448399,3747.477784,2827.721233,9.996083,127.511849,137.507932
448599,3747.012546,2703.949148,9.998535,127.572295,137.570830
448799,3746.648325,2929.700672,10.000414,127.613180,137.613594
448999,3746.158605,2647.226100,10.002444,127.662696,137.665141
449199,3745.660005,2626.302941,10.010372,127.707500,137.717872
449399,3745.091375,2467.949457,10.012389,127.764112,137.776501
449599,3744.750034,2977.756109,10.014200,127.811844,137.826043
449799,3744.148676,2392.297020,10.016082,127.855879,137.871961
449999,3744.031197,3479.819344,10.017994,127.895445,137.913439
450199,3743.679557,2952.490401,10.029707,127.966248,137.995955
450399,3743.215326,2698.230537,10.031717,128.024652,138.056369
450599,3742.835919,2888.412269,10.033635,128.069801,138.103437
450799,3742.558441,3117.399482,10.035452,128.112412,138.147863
450999,3742.154994,2832.786031,10.037671,128.159968,138.197639
451199,3741.724302,2770.514434,10.050807,128.208793,138.259600
451399,3741.135769,2413.404549,10.052429,128.254971,138.307400
451599,3740.873618,3149.198714,10.054307,128.304562,138.358869
451799,3740.804809,3585.433368,10.056477,128.356448,138.412925
451999,3740.224038,2428.262653,10.059126,128.418951,138.478077
452199,3739.725902,2613.939218,10.074284,128.467157,138.541441
452399,3739.434053,3079.563003,10.075909,128.513155,138.589063
452599,3739.082866,2944.699525,10.077463,128.555411,138.632875
452799,3738.418278,2234.454615,10.079528,128.603660,138.683189
452999,3738.144311,3117.882817,10.081497,128.646373,138.727870
453199,3737.642281,2600.545185,10.101589,128.697419,138.799008
453399,3737.045207,2384.074730,10.103083,128.747462,138.850545
453599,3736.696050,2945.156481,10.105104,128.800246,138.905350
453799,3736.375163,3008.604536,10.107017,128.840103,138.947120
453999,3736.057639,3015.594723,10.109204,128.889217,138.998420
454199,3735.601180,2699.440032,10.123265,128.928353,139.051618
454399,3735.250651,2939.199616,10.125036,128.981772,139.106807
454599,3734.890277,2916.120433,10.126916,129.031052,139.157968
454799,3734.656871,3204.124384,10.128782,129.081172,139.209954
454999,3734.191319,2675.526969,10.130806,129.124500,139.255305
455199,3733.772962,2782.009926,10.146107,129.173661,139.319768
455399,3733.304072,2666.110114,10.148617,129.229394,139.378010
455599,3732.703359,2364.880458,10.150558,129.280383,139.430942
455799,3732.185095,2551.579337,10.152966,129.337297,139.490263
455999,3731.809585,2876.021867,10.155391,129.395103,139.550493
456199,3731.263825,2486.932061,10.171654,129.446270,139.617924
456399,3730.906671,2916.237393,10.173764,129.504881,139.678645
456599,3730.648718,3142.000153,10.175817,129.563717,139.739534
456799,3730.224714,2762.224980,10.178159,129.615380,139.793539
456999,3729.775505,2703.780098,10.180098,129.658191,139.838288
457199,3729.494031,3086.327804,10.197681,129.702253,139.899934
457399,3729.273856,3225.954111,10.199158,129.740990,139.940148
457599,3728.994703,3090.571592,10.200991,129.795961,139.996953
457799,3728.609992,2848.390860,10.202944,129.839108,140.042052
457999,3728.505522,3489.372668,10.205006,129.891232,140.096237
458199,3728.153075,2921.049186,10.220960,129.938163,140.159123
458399,3727.753736,2812.867903,10.222587,129.983809,140.206396
458599,3727.442564,3014.238109,10.224597,130.028486,140.253083
458799,3727.184346,3135.088722,10.226698,130.073142,140.299840
458999,3726.635089,2466.640696,10.228672,130.122914,140.351586
459199,3726.110134,2521.337401,10.247451,130.173418,140.420870
459399,3725.686359,2752.700858,10.249301,130.224391,140.473692
459599,3725.345347,2942.040649,10.250991,130.264620,140.515611
459799,3724.853501,2594.590163,10.253023,130.318121,140.571144
459999,3724.445819,2787.184368,10.254993,130.366964,140.621957
460199,3724.111786,2955.835685,10.277489,130.424504,140.701993
460399,3723.836415,3090.208703,10.279359,130.489632,140.768991
460599,3723.703945,3418.757070,10.281452,130.574680,140.856132
460799,3723.244348,2664.793118,10.283754,130.648203,140.931957
460999,3722.632185,2312.208388,10.285776,130.712540,140.998315
461199,3722.252651,2847.427419,10.300333,130.769546,141.069880
461399,3721.813467,2709.054781,10.301998,130.818279,141.120277
461599,3721.470147,2929.431386,10.303873,130.864084,141.167956
461799,3720.933873,2483.213535,10.305925,130.929995,141.235919
461999,3720.524875,2776.149115,10.308307,130.997674,141.305981
462199,3720.011504,2534.122564,10.326578,131.059933,141.386511
462399,3719.800861,3233.005816,10.328179,131.112947,141.441126
462599,3719.554524,3150.023538,10.329866,131.159516,141.489381
462799,3719.241536,2995.299941,10.331551,131.201963,141.533515
462999,3718.995732,3150.205373,10.333877,131.251803,141.585680
463199,3718.761982,3177.630872,10.352010,131.295032,141.647043
463399,3718.461026,3021.446332,10.353581,131.351516,141.705097
463599,3717.701840,1958.669395,10.355408,131.393889,141.749297
463799,3717.363813,2933.817432,10.357401,131.446274,141.803675
463999,3717.116431,3143.436623,10.359249,131.486202,141.845452
464199,3716.782095,2941.121410,10.377783,131.531562,141.909344
464399,3716.372299,2765.236103,10.379402,131.577299,141.956701
464599,3716.097163,3077.232137,10.381250,131.623682,142.004931
464799,3715.732488,2868.593619,10.383079,131.664117,142.047196
464999,3715.589189,3382.561831,10.385440,131.719571,142.105012
465199,3715.289222,3017.866114,10.407805,131.769792,142.177597
465399,3714.959684,2948.454157,10.409686,131.824663,142.234349
465599,3714.465858,2565.332748,10.411416,131.867718,142.279134
465799,3714.207520,3112.796702,10.413581,131.918187,142.331768
465999,3713.814529,2798.538348,10.415611,131.960351,142.375962
466199,3713.231496,2354.763553,10.423108,132.029251,142.452358
466399,3712.875599,2883.280791,10.424549,132.075054,142.499603
466599,3712.412287,2631.967508,10.426557,132.128611,142.555168
466799,3712.067298,2907.208789,10.428788,132.182345,142.611134
466999,3711.825459,3147.372247,10.430678,132.232266,142.662944
467199,3711.366245,2639.102580,10.445046,132.296774,142.741820
467399,3710.903384,2629.660195,10.446635,132.349745,142.796380
467599,3710.487206,2737.879760,10.448240,132.389636,142.837876
467799,3710.168264,2964.480760,10.450242,132.435318,142.885560
467999,3709.812889,2878.591892,10.452431,132.493063,142.945493
468199,3709.489608,2953.010750,10.463200,132.556522,143.019722
468399,3709.084123,2759.844726,10.464684,132.598994,143.063678
468599,3708.601686,2578.732911,10.466854,132.653126,143.119980
468799,3708.262441,2913.411180,10.468717,132.694906,143.163624
468999,3707.656912,2288.298853,10.470866,132.745136,143.216002
469199,3707.081177,2356.981427,10.478979,132.797362,143.276341
469399,3706.873007,3218.507145,10.480833,132.849717,143.330550
469599,3706.340416,2456.349407,10.483009,132.902458,143.385467
469799,3706.039495,2999.475019,10.484835,132.945056,143.429891
469999,3705.891608,3358.505786,10.487387,133.003087,143.490474
470199,3705.505277,2797.627812,10.497358,133.043369,143.540727
470399,3705.161004,2895.775905,10.499030,133.092007,143.591037
470599,3704.590178,2362.007406,10.500791,133.140148,143.640939
470799,3704.117157,2591.097523,10.502772,133.184734,143.687506
470999,3703.785310,2922.618065,10.504805,133.236023,143.740828
471199,3703.426378,2858.141217,10.512562,133.280524,143.793086
471399,3703.037139,2785.990592,10.514217,133.324425,143.838642
471599,3702.737217,2995.820521,10.515863,133.367927,143.883790
471799,3702.214587,2469.853133,10.517788,133.411645,143.929433
471999,3701.817682,2765.518168,10.519519,133.449491,143.969010
472199,3701.355923,2611.606499,10.527826,133.522765,144.050591
472399,3701.000286,2861.339435,10.529679,133.581813,144.111492
472599,3700.605789,2768.803689,10.531749,133.633215,144.164963
472799,3700.348936,3093.407411,10.533743,133.678383,144.212126
472999,3699.914784,2673.578365,10.535916,133.729358,144.265274
473199,3699.560318,2861.248160,10.546467,133.778213,144.324680
473399,3699.083320,2570.505363,10.547957,133.818441,144.366398
473599,3698.568871,2480.869582,10.549884,133.865367,144.415252
473799,3697.998004,2346.184220,10.551870,133.914305,144.466176
473999,3697.412617,2310.630234,10.553796,133.957682,144.511478
474199,3696.970624,2649.448032,10.562243,134.016468,144.578711
474399,3696.671519,2987.492916,10.563858,134.060328,144.624186
474599,3696.145049,2447.357730,10.565884,134.118565,144.684450
474799,3695.714409,2673.807330,10.567915,134.174138,144.742053
474999,3695.371689,2881.754515,10.569570,134.210509,144.780079
475199,3695.114634,3084.607907,10.579797,134.252118,144.831915
475399,3694.912296,3214.156917,10.581483,134.300970,144.882452
475599,3694.566212,2871.924156,10.583459,134.347341,144.930800
475799,3694.092986,2568.762400,10.585401,134.398804,144.984205
475999,3693.837436,3085.884310,10.587317,134.441816,145.029133
476199,3693.469727,2818.322122,10.601037,134.486326,145.087363
476399,3692.986406,2542.198774,10.602862,134.539157,145.142019
476599,3692.450836,2416.722920,10.604779,134.591113,145.195892
476799,3691.984751,2581.305733,10.606632,134.636740,145.243372
476999,3691.382375,2255.317437,10.608928,134.686917,145.295845
477199,3691.008581,2799.510439,10.619345,134.725680,145.345026
477399,3690.460299,2382.257481,10.620844,134.770992,145.391836
477599,3690.027091,2655.960663,10.622548,134.820731,145.443279
477799,3689.739759,3003.591395,10.624346,134.876699,145.501044
477999,3689.002069,1926.659913,10.626639,134.942909,145.569547
478199,3688.467357,2410.504784,10.637731,134.982343,145.620074
478399,3688.063963,2723.550275,10.639491,135.073156,145.712647
478599,3687.702682,2823.517596,10.641235,135.134109,145.775344
478799,3687.392507,2945.144735,10.643087,135.209975,145.853062
478999,3687.044480,2853.867378,10.644993,135.254324,145.899318
479199,3686.691666,2841.702727,10.661336,135.301695,145.963031
479399,3686.144583,2375.332238,10.663315,135.355199,146.018515
479599,3685.557567,2278.481963,10.664994,135.395819,146.060813
479799,3685.189291,2802.061763,10.666515,135.431669,146.098184
479999,3684.810902,2777.057184,10.668775,135.483633,146.152408
480199,3684.474582,2877.305705,10.683054,135.523645,146.206700
480399,3683.877070,2249.251537,10.684619,135.589528,146.274147
480599,3683.350173,2417.743745,10.686320,135.641012,146.327332
480799,3683.058391,2981.905848,10.688419,135.698582,146.387001
480999,3682.575160,2520.887890,10.690560,135.747318,146.437878
481199,3682.058885,2440.417659,10.710486,135.794449,146.504935
481399,3681.576204,2520.244484,10.711908,135.829059,146.540967
481599,3681.150173,2655.695406,10.713543,135.867412,146.580955
481799,3680.568915,2280.899113,10.715309,135.908692,146.624000
481999,3679.980172,2261.697160,10.717753,135.964493,146.682246
482199,3679.357561,2178.866002,10.734065,136.025111,146.759177
482399,3678.866117,2493.993706,10.735841,136.073732,146.809573
482599,3678.332198,2390.519305,10.737714,136.120908,146.858622
482799,3677.744548,2259.746162,10.739918,136.176627,146.916545
482999,3677.391488,2825.103920,10.741825,136.218404,146.960229
483199,3676.812079,2277.539968,10.758421,136.264077,147.022499
483399,3676.567401,3085.423953,10.760040,136.308152,147.068192
483599,3676.072925,2480.924654,10.762130,136.361417,147.123547
483799,3675.747479,2888.820636,10.764446,136.421132,147.185578
483999,3675.385688,2800.212267,10.766589,136.468486,147.235075
484199,3674.874320,2437.365306,10.783622,136.513938,147.297560
484399,3674.412025,2555.193621,10.785406,136.563976,147.349382
484599,3674.148310,3035.431327,10.787486,136.621616,147.409102
484799,3673.550790,2225.758963,10.789637,136.672079,147.461716
484999,3673.294009,3050.858510,10.791623,136.724949,147.516572
485199,3672.734901,2316.897441,10.810938,136.774789,147.585727
485399,3672.413985,2893.872191,10.812817,136.831851,147.644667
485599,3672.024383,2726.460612,10.814887,136.883045,147.697932
485799,3671.643461,2746.763303,10.816915,136.927628,147.744543
485999,3671.276367,2779.606930,10.819213,136.978773,147.797986
486199,3670.987618,2969.326543,10.834604,137.023059,147.857662
486399,3670.677631,2917.098308,10.836465,137.079241,147.915706
486599,3670.215772,2546.975981,10.838293,137.122286,147.960579
486799,3670.289712,3850.185283,10.840896,137.189128,148.030024
486999,3669.650273,2113.255264,10.842778,137.237522,148.080300
487199,3669.243486,2678.717801,10.856489,137.283752,148.140241
487399,3668.933279,2913.269383,10.857975,137.331101,148.189076
487599,3668.613461,2889.217596,10.859878,137.379692,148.239571
487799,3668.241494,2761.384800,10.861441,137.417915,148.279356
487999,3667.746057,2459.375720,10.863739,137.470505,148.334244
488199,3667.552362,3194.937076,10.882870,137.513453,148.396324
488399,3667.135542,2649.676089,10.885045,137.573268,148.458313
488599,3666.795210,2835.704553,10.886757,137.616371,148.503128
488799,3666.264483,2369.699289,10.888951,137.667053,148.556004
488999,3665.634246,2125.335672,10.891077,137.711993,148.603070
489199,3665.296036,2838.371717,10.909520,137.761405,148.670925
489399,3664.878519,2643.632031,10.911036,137.824809,148.735846
489599,3664.399594,2492.470858,10.912598,137.861426,148.774024
489799,3664.007123,2703.237525,10.914502,137.906618,148.821119
489999,3663.704797,2923.309475,10.916890,137.962901,148.879790
490199,3663.138563,2275.863366,10.936752,138.015918,148.952670
490399,3662.732219,2666.784416,10.938804,138.071388,149.010192
490599,3662.251201,2482.795477,10.940381,138.107269,149.047650
490799,3661.952236,2928.590205,10.942648,138.168331,149.110979
490999,3661.458073,2448.783054,10.944429,138.213722,149.158151
491199,3661.323279,3330.404066,10.953342,138.278216,149.231558
491399,3661.413840,3883.830850,10.955209,138.331403,149.286612
491599,3661.160055,3037.610532,10.957084,138.374938,149.332022
491799,3660.812710,2807.038730,10.959053,138.417390,149.376444
491999,3660.598224,3133.175507,10.961035,138.460385,149.421419
492199,3660.467779,3339.574061,10.973790,138.510389,149.484178
492399,3660.133578,2837.665594,10.975230,138.553335,149.528565
492599,3659.849161,2959.613162,10.977905,138.626874,149.604779
492799,3659.658439,3189.909771,10.979613,138.668722,149.648335
492999,3659.590017,3490.998530,10.981547,138.725345,149.706892
493199,3659.298212,2939.999361,10.990602,138.794744,149.785347
493399,3659.335844,3752.136523,10.991993,138.849718,149.841712
493599,3659.086570,3044.128168,10.993707,138.906483,149.900190
493799,3658.785222,2915.057063,10.995485,138.968196,149.963681
493999,3658.408612,2728.559246,10.997464,139.036460,150.033924
494199,3657.946440,2516.382497,11.007020,139.127219,150.134239
494399,3657.736669,3139.392319,11.008390,139.171160,150.179550
494599,3657.440546,2925.423174,11.009903,139.212062,150.221965
494799,3657.166309,2978.979369,11.011602,139.251915,150.263517
494999,3657.005332,3258.747507,11.014148,139.311478,150.325626
495199,3656.640537,2753.773981,11.029981,139.377091,150.407072
495399,3656.336565,2903.702463,11.031814,139.442832,150.474645
495599,3656.087864,3040.053990,11.033431,139.487051,150.520482
495799,3655.789320,2915.996415,11.035132,139.537337,150.572469
495999,3655.695176,3422.312225,11.036918,139.581579,150.618497
496199,3655.390909,2900.810731,11.045984,139.624945,150.670929
496399,3655.126028,2997.954477,11.047791,139.679046,150.726836
496599,3655.021961,3396.728210,11.049638,139.733829,150.783467
496799,3654.627076,2674.127789,11.051540,139.790242,150.841782
496999,3654.102661,2351.455270,11.053590,139.838827,150.892417
497199,3653.659626,2552.717880,11.079937,139.889664,150.969601
497399,3653.196253,2501.251299,11.081674,139.949740,151.031414
497599,3652.814277,2702.840839,11.083748,140.005525,151.089273
497799,3652.534749,2957.067660,11.085649,140.061668,151.147317
497999,3651.919458,2120.460985,11.087532,140.115265,151.202797
498199,3651.481618,2561.259930,11.096718,140.156475,151.253193
498399,3651.010645,2477.817904,11.098492,140.206371,151.304863
498599,3650.655831,2766.457863,11.099929,140.239897,151.339825
498799,3650.250066,2638.678970,11.102104,140.297657,151.399761
498999,3649.731679,2356.873652,11.104146,140.348407,151.452553
499199,3649.321055,2624.814988,11.112340,140.386769,151.499108
499399,3648.851783,2477.548289,11.114163,140.453971,151.568134
499599,3648.612428,3050.942154,11.116095,140.528081,151.644176
499799,3648.374770,3054.705351,11.117967,140.579599,151.697567
499999,3647.946586,2577.916462,11.119666,140.624490,151.744156
