# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [D+RESET] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [RESET] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [D] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [semRESET] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=1, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D+RESET],current_mse_[D+RESET],mean_mse_[RESET],current_mse_[RESET],mean_mse_[D],current_mse_[D],mean_mse_[semRESET],current_mse_[semRESET],mean_mse_[HTR],current_mse_[HTR],training_time_[D+RESET],testing_time_[D+RESET],total_running_time_[D+RESET],training_time_[RESET],testing_time_[RESET],total_running_time_[RESET],training_time_[D],testing_time_[D],total_running_time_[D],training_time_[semRESET],testing_time_[semRESET],total_running_time_[semRESET],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
270999,9319.627125,5456.892153,10084.353842,6583.150625,9275.628994,7004.659587,10031.675080,6385.574013,13056.654078,11924.587074,166.038045,77.271104,243.309150,8.935700,65.598068,74.533768,156.736279,64.816339,221.552619,6.230134,64.409766,70.639900,60.423802,12.255493,72.679295
271199,9317.393607,6290.976794,10081.890540,6744.116045,9274.691939,8004.981659,10032.124569,10641.181453,13057.971161,14842.618786,166.132424,77.335738,243.468162,8.940595,65.657616,74.598211,156.826574,64.872165,221.698740,6.238351,64.463959,70.702310,60.461392,12.265546,72.726938
271399,9314.450604,5323.737264,10078.791300,5876.221384,9273.471318,7618.309824,10031.009936,8519.567691,13056.324061,10822.856169,166.234229,77.392848,243.627078,8.973774,65.712503,74.686276,156.929013,64.927731,221.856744,6.240149,64.517755,70.757904,60.492039,12.275573,72.767612
271599,9312.494645,6658.258714,10075.775216,5982.950170,9272.121981,7441.072062,10030.941577,9938.178295,13055.101450,11396.018115,166.515722,77.454280,243.970002,8.975396,65.767198,74.742594,157.163803,64.980532,222.144335,6.242472,64.570404,70.812876,60.569527,12.286165,72.855691
271799,9311.616588,8119.215271,10072.280041,5325.831897,9270.753903,7412.903039,10030.811406,9854.039687,13054.895313,12774.961252,166.600290,77.508220,244.108509,8.977035,65.820128,74.797163,157.277491,65.033311,222.310802,6.244773,64.621378,70.866151,60.642907,12.295561,72.938468
271999,9309.268407,6118.091197,10069.560833,6374.156714,9270.270328,8613.092330,10030.852628,10086.872926,13054.999320,13196.345764,166.704737,77.579215,244.283952,8.979767,65.881837,74.861605,157.423096,65.102552,222.525647,6.249191,64.676474,70.925665,60.720357,12.306192,73.026549
272199,9306.906616,6094.869880,10066.411384,5783.160828,9268.890695,7392.590341,10027.994909,6141.497414,13054.038780,11747.704009,167.019740,77.780258,244.799997,8.994601,66.031065,75.025666,157.792420,65.251424,223.043844,6.349840,64.804513,71.154353,61.357926,12.404208,73.762134
272399,9304.059554,5429.208888,10062.934061,5330.297785,9267.463889,7325.580656,10024.113430,4741.420049,13052.837718,11418.191633,167.115152,77.843069,244.958221,9.085812,66.086835,75.172647,157.900741,65.311247,223.211989,6.351654,64.861085,71.212739,61.424650,12.414645,73.839295
272599,9301.008677,5145.713430,10059.315399,5130.698393,9265.559599,6671.915776,10021.263844,6140.127748,13052.308298,12331.238419,167.218405,77.893435,245.111840,9.097574,66.134750,75.232324,158.061166,65.360970,223.422135,6.353548,64.910800,71.264349,61.455023,12.425275,73.880298
272799,9297.326301,4278.248337,10055.106422,4318.270045,9261.811844,4153.622475,10018.073524,5669.667698,13052.750355,13655.273828,167.529902,77.957938,245.487839,9.099467,66.191281,75.290748,158.170288,65.417191,223.587479,6.355724,64.964979,71.320702,61.505992,12.435322,73.941314
272999,9294.644109,5636.134008,10051.356098,4935.914426,9258.645310,4939.492165,10015.869737,7009.904532,13052.365561,12527.506925,167.615291,78.026049,245.641340,9.101695,66.251200,75.352895,158.260147,65.473443,223.733589,6.358015,65.022927,71.380942,61.556200,12.445688,74.001888
273199,9292.259923,6037.846118,10047.396244,4642.195811,9254.974764,4244.680507,10011.778299,4426.965856,13053.274618,14294.137203,167.721177,78.799149,246.520326,9.103939,66.305990,75.409929,158.364566,65.528147,223.892713,6.373142,65.077623,71.450765,61.586601,12.455543,74.042145
273399,9288.594029,4280.983174,10043.467151,4676.326357,9251.348668,4298.101053,10007.683688,4414.444612,13051.347303,10418.635103,167.813853,78.859928,246.673781,9.191836,66.372043,75.563878,158.464339,65.590504,224.054843,6.374686,65.129595,71.504281,61.615376,12.464509,74.079885
273599,9287.602128,7931.673183,10039.322580,4373.693192,9247.867295,4488.830221,10003.667642,4513.732294,13050.222473,11512.580848,167.920738,78.912179,246.832917,9.209418,66.419889,75.629307,158.546366,65.638409,224.184776,6.376617,65.178737,71.555353,61.667305,12.474025,74.141330
273799,9291.276814,14318.247163,10035.592152,4932.366838,9244.791853,5037.587299,10000.061410,5066.736619,13050.126682,12919.083506,168.039984,78.984911,247.024895,9.211335,66.506841,75.718177,158.661588,65.700836,224.362424,6.379476,65.244696,71.624172,61.741641,12.484600,74.226241
273999,9291.072067,9010.773780,10032.043854,5174.423429,9241.832863,5190.976305,9996.689320,5380.297443,13049.425000,12088.822167,168.184985,79.052083,247.237068,9.213389,66.558276,75.771665,158.828055,65.782709,224.610764,6.381747,65.303966,71.685713,61.819603,12.493866,74.313469
274199,9288.115079,5237.041768,10028.114550,4644.968409,9239.109603,5508.243485,9992.641281,4446.827664,13047.084307,9840.335857,168.314395,79.104413,247.418808,9.215737,66.604247,75.819984,158.907713,65.827481,224.735194,6.389258,65.349892,71.739150,61.850734,12.503088,74.353823
274399,9285.803385,6116.469682,10024.158133,4599.910047,9238.339338,8182.305200,9989.548438,5749.261338,13045.720212,11175.545128,168.451470,79.163996,247.615466,9.218116,66.651554,75.869671,159.118069,65.872964,224.991033,6.390922,65.393106,71.784028,61.881585,12.512319,74.393904
274599,9282.745298,5087.050382,10020.586860,5120.800147,9236.342734,6497.001746,9986.299305,5528.489081,13044.917847,11944.073411,168.729871,79.219834,247.949705,9.236672,66.704136,75.940808,159.210531,65.925285,225.135817,6.393027,65.443803,71.836831,61.929190,12.522117,74.451307
274799,9280.273794,5886.898732,10017.128835,5269.261194,9233.830170,5784.080826,9982.735054,5089.018646,13046.090801,14656.557178,168.864431,79.309902,248.174333,9.240057,66.802012,76.042069,159.341078,66.003583,225.344661,6.396957,65.525013,71.921970,62.002392,12.534884,74.537276
274999,9277.491593,5454.747249,10013.674121,5266.896408,9231.001388,5344.254196,9979.026718,4883.773196,13044.591751,10984.896545,168.961261,79.369412,248.330672,9.243075,66.850286,76.093361,159.438660,66.056159,225.494819,6.400873,65.580187,71.981060,62.047551,12.544757,74.592308
275199,9274.797775,5570.799128,10010.432897,5553.750329,9228.420884,5680.228308,9985.110545,18350.371981,13044.818394,13356.452691,169.058022,79.439757,248.497780,9.245548,66.912202,76.157750,159.530874,66.112475,225.643349,6.408094,65.643637,72.051731,62.080169,12.555370,74.635538
275399,9271.999030,5420.925465,10006.962876,5232.214781,9225.605162,5351.171848,9988.178831,14210.139849,13042.343987,9637.559287,169.178459,79.523100,248.701559,9.248709,66.982388,76.231097,159.636658,66.213511,225.850169,6.409912,65.740470,72.150382,62.113295,12.566145,74.679441
275599,9268.985716,5119.651490,10007.737127,11073.880197,9222.616813,5107.660222,9993.820749,17762.742357,13039.862997,9623.540197,169.286858,79.585325,248.872182,9.271118,67.040716,76.311835,159.736425,66.276621,226.013046,6.411928,65.798607,72.210535,62.144141,12.576770,74.720910
275799,9266.691474,6105.226837,10010.110881,13281.143644,9220.306534,6036.741022,10001.580072,20693.927886,13039.104996,11994.580374,169.392903,79.650375,249.043278,9.273219,67.106256,76.379475,159.835337,66.345281,226.180619,6.414605,65.868956,72.283561,62.189640,12.588165,74.777805
275999,9264.183404,5805.555059,10012.229582,12933.918258,9217.848045,5827.591787,10008.718537,19852.661024,13037.145928,10335.590413,169.607811,79.699645,249.307456,9.275655,67.154069,76.429724,160.069252,66.392375,226.461627,6.416935,65.914483,72.331418,62.219946,12.597675,74.817621
276199,9261.065961,4958.993756,10013.474316,11731.207050,9214.298279,4315.621292,10006.728935,7261.077817,13034.364599,9196.130496,169.688844,79.753802,249.442646,9.277988,67.222972,76.500961,160.227501,66.442672,226.670173,6.427848,65.959283,72.387131,62.271046,12.607649,74.878696
276399,9258.216121,5322.587944,10014.104828,10884.841862,9211.702657,5627.148690,10004.813575,7359.702394,13032.491648,10445.946173,169.780794,79.813845,249.594639,9.280628,67.272771,76.553399,160.342852,66.498525,226.841377,6.429563,66.017344,72.446907,62.319736,12.618152,74.937888
276599,9258.430966,9555.346821,10010.653570,5241.015701,9209.050452,5543.703333,10003.550809,8258.408029,13031.764271,12026.530309,169.881531,79.866410,249.747940,9.292837,67.322224,76.615060,160.443142,66.548187,226.991329,6.431714,66.067412,72.499126,62.369915,12.628137,74.998052
276799,9260.932275,12720.241511,10006.642906,4459.894851,9206.389538,5526.346245,10000.806677,6205.671930,13031.080135,12084.919321,169.997057,79.943476,249.940532,9.297823,67.406042,76.703864,160.622482,66.623822,227.246304,6.434312,66.145939,72.580251,62.451777,12.639803,75.091580
276999,9264.804499,14623.963340,10003.177750,5207.401112,9204.722737,6897.869741,9999.548848,8258.713608,13030.365163,12040.843416,170.093859,79.999290,250.093149,9.300866,67.463333,76.764199,160.790062,66.675480,227.465542,6.436758,66.201499,72.638257,62.486481,12.649716,75.136197
277199,9267.644406,13200.915630,9999.294817,4621.433406,9202.320410,5875.097799,9996.555832,5851.228061,13028.920581,11028.175694,170.188359,80.053773,250.242132,9.303133,67.548796,76.851929,160.916968,66.727776,227.644744,6.457640,66.258128,72.715767,62.578317,12.660146,75.238463
277399,9269.474686,11806.243140,9995.287770,4441.520754,9201.282234,7762.369679,9993.558058,5838.643143,13027.682357,11311.503350,170.290585,80.112904,250.403489,9.305726,67.606399,76.912125,161.070102,66.786812,227.856914,6.459486,66.313514,72.773000,62.624612,12.670807,75.295419
277599,9269.702220,9585.291041,9996.456241,11617.125519,9199.921467,7312.537372,9990.934125,6351.539468,13026.947551,12007.770948,170.387612,80.161984,250.549596,9.325255,67.653084,76.978340,161.165046,66.833051,227.998097,6.461875,66.360276,72.822152,62.698797,12.679963,75.378760
277799,9267.447203,6137.484404,9997.368135,11263.076771,9197.333111,5604.695870,9987.978867,5886.080662,13025.600430,11155.797615,170.720290,80.219344,250.939634,9.327076,67.706606,77.033682,161.266779,66.888384,228.155162,6.463963,66.412927,72.876890,62.729767,12.689829,75.419597
277999,9265.810130,6991.915598,9998.977958,12235.022157,9196.175530,7588.295333,9984.771679,5529.987466,13024.471538,11456.439731,170.824206,80.283711,251.107917,9.329605,67.762218,77.091823,161.484284,66.945192,228.429477,6.466539,66.472127,72.938666,62.761946,12.700683,75.462630
278199,9264.238968,7080.323446,10000.518880,12142.399423,9194.760701,7228.148470,9981.817053,5874.887278,13023.571926,11773.111023,170.928022,80.345039,251.273061,9.332320,67.819335,77.151654,161.584224,67.004692,228.588916,6.495542,66.531050,73.026591,62.796012,12.711612,75.507624
278399,9262.692984,7112.229832,10000.867413,10485.677740,9193.073614,6846.334661,9979.540327,6812.614100,13021.912754,10714.005416,171.230278,80.407034,251.637312,9.335727,67.879579,77.215306,161.704739,67.064100,228.768839,6.497493,66.605432,73.102925,62.852807,12.723065,75.575872
278599,9263.179357,9940.210469,9999.759177,8457.094386,9194.110814,10637.894139,9977.957695,7774.933812,13021.065180,11841.242356,171.356246,80.454591,251.810837,9.356781,67.922378,77.279159,161.893913,67.108370,229.002283,6.499560,66.648084,73.147644,62.900416,12.731931,75.632348
278799,9263.078452,9122.516619,9998.874875,8767.042421,9194.711354,10031.263547,9976.616904,8108.895759,13021.316982,13372.076683,171.434631,80.495913,251.930544,9.358552,67.964267,77.322818,161.981606,67.148717,229.130323,6.501786,66.686251,73.188037,62.972707,12.741263,75.713970
278999,9261.574875,7165.589466,9997.724119,8393.569229,9194.697007,9174.697338,9975.391370,8266.996840,13021.660805,13500.949632,171.563729,80.549750,252.113479,9.361033,68.019771,77.380804,162.117627,67.197954,229.315581,6.504454,66.734483,73.238936,63.036250,12.750919,75.787170
279199,9259.755114,6721.188134,9995.928487,7491.022765,9193.141074,7022.614789,9974.862708,9237.379721,13021.771528,13176.231124,171.751515,80.652904,252.404418,9.365477,68.082329,77.447807,162.254866,67.276109,229.530975,6.522462,66.817275,73.339736,63.141416,12.768167,75.909583
279399,9257.247726,5756.934036,9995.086362,8819.480142,9190.211776,5100.910730,9973.799149,8489.070697,13020.429229,11146.578871,171.918983,80.711827,252.630810,9.368546,68.133639,77.502184,162.337398,67.326226,229.663623,6.524153,66.872004,73.396158,63.174087,12.778163,75.952250
279599,9254.181829,4971.123401,9993.076104,7184.745347,9187.052190,4773.110353,9973.103211,9000.876680,13019.449190,11650.334788,172.013381,80.763429,252.776810,9.388032,68.188436,77.576468,162.488797,67.380587,229.869384,6.526338,66.918392,73.444730,63.204931,12.788028,75.992959
279799,9253.021510,7630.895890,9990.325517,6145.004284,9184.951523,6248.219130,9972.265102,8800.589943,13019.170978,12630.230385,172.151722,80.812608,252.964330,9.389764,68.233607,77.623371,162.671060,67.428464,230.099524,6.528985,66.961691,73.490676,63.235796,12.797383,76.033179
279999,9250.753446,6077.732321,9988.262388,7101.945944,9182.042512,5112.336587,9971.714607,9201.570876,13017.637315,10872.043148,172.260940,80.860849,253.121790,9.392596,68.280008,77.672603,162.820066,67.482164,230.302230,6.532441,67.014530,73.546971,63.305639,12.807468,76.113107
280199,9248.406027,5962.018449,9986.386733,7360.469546,9179.727876,5939.238180,9968.916628,6051.746668,13016.388360,11267.850819,172.406913,80.930152,253.337066,9.395006,68.340007,77.735013,162.923986,67.539242,230.463228,6.546101,67.074402,73.620503,63.336212,12.817000,76.153213
280399,9246.109354,6028.471051,9983.941614,6558.329059,9177.419600,5943.524465,9966.275676,6266.301274,13014.579876,10480.894351,172.503826,80.984932,253.488758,9.397531,68.389889,77.787420,163.027465,67.594480,230.621945,6.548519,67.140514,73.689033,63.410357,12.826447,76.236805
280599,9243.159137,5106.954882,9980.610658,5310.610126,9174.452695,5014.852387,9962.898223,5227.709553,13013.868252,12016.171779,172.633801,81.082694,253.716496,9.418458,68.476783,77.895241,163.139232,67.690768,230.830000,6.551691,67.269901,73.821591,63.501748,12.839865,76.341613
280799,9240.370435,5327.821950,9977.368097,5428.055552,9171.744536,5372.196531,9960.113362,6052.953338,13012.309767,10825.754790,172.810213,81.153944,253.964157,9.431104,68.545107,77.976212,163.269395,67.807019,231.076413,6.554325,67.341204,73.895529,63.555914,12.851039,76.406953
280999,9236.957960,4445.842789,9974.000043,5245.252181,9168.675274,4859.432000,9957.222200,5898.031399,13012.552051,13352.718336,172.902342,81.217639,254.119981,9.433673,68.603207,78.036881,163.360545,67.869908,231.230453,6.556974,67.403846,73.960820,63.610987,12.860123,76.471110
281199,9233.898795,4935.771347,9970.860274,5559.485217,9165.801477,5128.116282,9953.916636,5309.599072,13010.024587,9458.938766,173.161693,81.297315,254.459008,9.435840,68.676638,78.112477,163.574131,67.952379,231.526510,6.575373,67.487776,74.063149,63.639572,12.869490,76.509062
281399,9232.456182,7204.142521,9967.321351,4991.596075,9162.453666,4455.431914,9949.868604,4258.335169,13007.726180,9776.165049,173.272949,81.364287,254.637236,9.438452,68.740025,78.178477,163.658681,68.015242,231.673923,6.576947,67.552426,74.129373,63.668107,12.879566,76.547673
281599,9231.102034,7325.816719,9974.055137,19448.491829,9158.873652,4121.793205,9945.917016,4386.032779,13006.517109,11305.353944,173.423393,81.430228,254.853621,9.448823,68.795096,78.243919,163.755188,68.067616,231.822804,6.578907,67.611125,74.190033,63.720361,12.889786,76.610147
281799,9228.997906,6266.384604,9980.780695,19450.365928,9156.961926,6465.252482,9941.764479,4094.992717,13005.629430,11755.778757,173.612390,81.526627,255.139017,9.450809,68.873119,78.323928,163.934091,68.138235,232.072326,6.581236,67.684353,74.265589,63.755438,12.901419,76.656857
281999,9227.282445,6810.198582,9984.931279,15833.104290,9155.456076,7033.713704,9937.889629,4478.225459,13003.434590,9910.904780,173.731809,81.605216,255.337025,9.453198,68.948689,78.401887,164.105370,68.216177,232.321548,6.583730,67.756342,74.340072,63.811840,12.911795,76.723635
282199,9225.471360,6671.841826,9988.838310,15497.751327,9152.700244,5266.977035,9936.340765,7752.443259,13001.678702,10525.875853,173.886279,81.674455,255.560734,9.455851,69.009961,78.465812,164.236739,68.294126,232.530866,6.602253,67.813727,74.415980,63.882718,12.922667,76.805385
282399,9224.008789,7160.320500,9992.473157,15121.242142,9151.143860,6955.084907,9935.312222,8484.037100,12999.291902,9631.518148,174.054616,81.731605,255.786222,9.458514,69.063226,78.521740,164.330996,68.355148,232.686144,6.604022,67.867625,74.471647,63.926110,12.933323,76.859433
282599,9223.285554,8202.078202,9991.759948,8984.709213,9149.053594,6197.599057,9934.805406,9219.182174,12999.666776,13528.987799,174.152227,81.790879,255.943106,9.472976,69.116394,78.589370,164.449548,68.407257,232.856805,6.605987,67.926365,74.532352,63.956953,12.942948,76.899901
282799,9224.210115,10530.614735,9989.328467,6553.646759,9147.709716,7248.810196,9932.913116,7259.106130,12997.860124,10445.061235,174.291055,81.839201,256.130256,9.474859,69.161717,78.636576,164.541674,68.458164,232.999838,6.608166,67.973302,74.581468,64.015610,12.952745,76.968355
282999,9223.868106,8740.267255,9987.683881,7662.238783,9144.468662,4561.618156,9931.904313,8505.457518,12995.874195,10187.770034,174.429727,81.895658,256.325384,9.477604,69.217174,78.694778,164.685222,68.505632,233.190854,6.610679,68.022919,74.633598,64.047868,12.962782,77.010650
283199,9221.156149,5383.736715,9985.279279,6582.767482,9142.122966,5822.963380,9931.430145,9260.482997,12994.599563,11190.996079,174.520946,81.943906,256.464851,9.479934,69.260879,78.740813,164.844460,68.546562,233.391022,6.633544,68.067521,74.701065,64.077981,12.972142,77.050124
283399,9221.681883,9966.121576,9982.965846,6707.145047,9145.083818,13337.648968,9930.518632,8639.816099,12993.885634,11982.962582,174.629196,82.002452,256.631648,9.482507,69.311929,78.794435,164.988852,68.595807,233.584658,6.635328,68.116209,74.751537,64.107941,12.981645,77.089585
283599,9222.999229,11089.678548,9985.902896,14147.701512,9147.913282,13157.264511,9930.299999,9620.496534,12992.283966,10722.720254,174.730360,82.050310,256.780670,9.496033,69.356391,78.852424,165.084863,68.640125,233.724989,6.637368,68.161563,74.798931,64.139335,12.991679,77.131014
283799,9222.928754,9122.994564,9989.490337,15076.482048,9150.031361,12153.467595,9929.061515,8172.891031,12990.539091,10516.305380,174.813246,82.101061,256.914307,9.497710,69.403398,78.901107,165.170376,68.689510,233.859885,6.639175,68.208714,74.847889,64.189896,13.000887,77.190783
283999,9223.359968,9835.252433,9992.921071,14861.132647,9150.522960,9848.101017,9928.137482,8616.934305,12989.997691,12221.751636,174.926562,82.178937,257.105499,9.500297,69.465805,78.966102,165.279699,68.753309,234.033008,6.641736,68.271274,74.913011,64.223545,13.011572,77.235117
284199,9223.716954,9730.638259,9995.707701,13952.722986,9149.697814,7977.991488,9926.437391,7512.308282,12990.113852,13155.062699,175.020491,82.237847,257.258338,9.502560,69.517593,79.020153,165.368880,68.807238,234.176118,6.656070,68.325297,74.981366,64.254887,13.021630,77.276517
284399,9222.763322,7867.651518,10000.746490,17160.865394,9148.951411,8088.311677,9925.979071,9274.707478,12989.931957,12731.459282,175.107623,82.284798,257.392420,9.505039,69.566458,79.071497,165.491990,68.866412,234.358402,6.657654,68.368723,75.026378,64.300652,13.030939,77.331591
284599,9221.644077,7630.077764,9999.928202,8836.323108,9147.778925,7480.504535,9925.667120,9482.072631,12989.494096,12366.855888,175.202054,82.349413,257.551467,9.522471,69.622244,79.144716,165.579074,68.935805,234.514879,6.659923,68.429103,75.089026,64.345460,13.041680,77.387139
284799,9220.203297,7169.973210,9997.890477,7098.206951,9146.697556,7607.909387,9924.219926,7864.862670,12989.034009,12334.329663,175.447202,82.408323,257.855525,9.524325,69.679822,79.204146,165.667565,68.999712,234.667276,6.662142,68.483662,75.145804,64.377801,13.051415,77.429216
284999,9218.566520,6887.795604,9996.947470,8654.105895,9145.822119,7899.200551,9924.359513,10123.131567,12990.801184,15507.258986,175.558132,82.477287,258.035420,9.528017,69.744027,79.272044,165.785980,69.059132,234.845112,6.666103,68.544245,75.210348,64.416666,13.062926,77.479592
285199,9215.715826,5153.477018,9994.316239,6244.811331,9143.868259,6359.617770,9921.259636,5503.935159,12989.784119,11540.466208,175.630721,82.523991,258.154712,9.530126,69.782858,79.312984,165.861329,69.100020,234.961349,7.162845,68.583567,75.746412,64.445857,13.071598,77.517455
285399,9213.441104,5969.688765,9993.003761,8121.410359,9142.401031,7050.132759,9918.309714,5711.719727,12988.987711,11853.309734,175.729360,82.579874,258.309234,9.532995,69.836778,79.369774,165.944636,69.161862,235.106498,7.164529,68.643455,75.807985,64.476762,13.081583,77.558346
285599,9212.181327,7414.479077,9990.888249,6972.053033,9140.433787,6333.177739,9916.383755,7168.041217,12988.904999,12870.874236,175.826110,82.651319,258.477430,9.552493,69.891938,79.444431,166.027238,69.214793,235.242031,7.166416,68.693740,75.860156,64.561008,13.091217,77.652225
285799,9209.819511,5837.145457,9987.922335,5752.596747,9138.846845,6872.692999,9913.498721,5793.669781,12987.940023,11609.954855,175.898848,82.692079,258.590927,9.554551,69.929321,79.483873,166.097313,69.252482,235.349794,7.168611,68.729766,75.898377,64.653960,13.099927,77.753887
285999,9207.857881,6404.688877,9985.626855,6705.386171,9136.298147,5494.208495,9911.327971,6809.325519,12986.970882,11602.068333,175.974154,82.732213,258.706367,9.556463,69.966497,79.522959,166.308865,69.287538,235.596403,7.171333,68.766180,75.937513,64.684578,13.108833,77.793412
286199,9205.581969,5951.028655,9982.925693,6120.263587,9133.590995,5262.364348,9908.227528,5474.594843,12986.295456,12020.436436,176.060115,82.792673,258.852788,9.559070,70.020307,79.579377,166.496824,69.366353,235.863177,7.194162,68.820973,76.015135,64.753095,13.118884,77.871979
286399,9202.388980,4633.221037,9979.348358,4860.183234,9130.428289,4604.595416,9904.737246,4910.143870,12985.215444,11439.717603,176.155596,82.850969,259.006566,9.561646,70.068414,79.630060,166.618917,69.413817,236.032734,7.195847,68.875318,76.071165,64.783843,13.128340,77.912183
286599,9199.129513,4531.572495,9975.378272,4290.214876,9127.223177,4537.503150,9901.562792,5355.745078,12983.416218,10406.924922,176.274276,82.936563,259.210838,9.590998,70.140588,79.731587,166.726870,69.488597,236.215467,7.197969,68.957255,76.155224,64.815697,13.138594,77.954291
286799,9195.994979,4704.208504,9971.737339,4754.279186,9124.056625,4586.387784,9899.386109,6780.198865,12983.598441,13244.723641,176.367581,83.039418,259.406998,9.606163,70.196943,79.803106,166.842156,69.541678,236.383834,7.201089,69.010889,76.211978,64.903051,13.151146,78.054197
286999,9192.261739,3838.795660,9967.646366,4101.191443,9120.384237,3854.179417,9895.588095,4449.235644,12981.087833,9380.876927,176.469228,83.119177,259.588405,9.609107,70.272210,79.881317,166.951287,69.608172,236.559459,7.204880,69.076883,76.281763,64.961969,13.162120,78.124089
287199,9188.723510,4111.364362,9963.638890,4212.911818,9116.758376,3913.647845,9891.411228,3897.607155,12979.455180,10636.597040,176.554606,83.171916,259.726522,9.611327,70.320703,79.932030,167.136639,69.658195,236.794834,7.220736,69.126259,76.346995,65.013654,13.172235,78.185889
287399,9184.888200,3677.383335,9959.364695,3821.619476,9113.964769,5102.345165,9887.037871,3606.897328,12977.475074,10134.043001,176.655589,83.224766,259.880355,9.614185,70.370457,79.984643,167.274857,69.708122,236.982979,7.222340,69.176735,76.399076,65.043006,13.182276,78.225282
287599,9180.530496,2918.510036,9954.398163,2817.491920,9111.233599,5186.541723,9882.475973,3327.028658,12977.126198,12475.791907,176.765515,83.286722,260.052237,9.635026,70.423591,80.058617,167.368209,69.761475,237.129684,7.224504,69.230558,76.455062,65.074984,13.191921,78.266905
287799,9177.256922,4469.856783,9950.555315,4424.540344,9108.658751,5406.027417,9878.938207,4791.630409,12974.964309,9866.167324,177.061338,83.388985,260.450323,9.637274,70.499929,80.137203,167.496002,69.837179,237.333181,7.228024,69.304291,76.532315,65.165639,13.204034,78.369673
287999,9173.955742,4423.557610,9946.303080,3827.336693,9105.484242,4537.365745,9874.547721,3556.638691,12974.025564,11623.172290,177.181705,83.459374,260.641079,9.640125,70.559884,80.200008,167.603195,69.912893,237.516088,7.231211,69.369923,76.601133,65.222580,13.214498,78.437078
288199,9170.511508,4210.814683,9942.051614,3819.940306,9102.814727,5258.713689,9870.196486,3604.417712,12972.457884,10714.997925,177.485922,83.541890,261.027813,9.642964,70.638402,80.281367,167.817509,69.987269,237.804777,7.271624,69.449718,76.721342,65.303093,13.227083,78.530176
288399,9167.402114,4686.766122,9938.456689,4758.169993,9099.807299,4766.103273,9866.570992,4642.235025,12971.153066,11090.910264,177.605230,83.612953,261.218184,9.645931,70.699295,80.345226,168.001733,70.054836,238.056570,7.273654,69.511024,76.784678,65.397162,13.239066,78.636228
288599,9164.428674,4876.727475,9934.540201,4286.964159,9096.619319,4499.552240,9861.974737,3234.174634,12970.049005,11377.993283,177.871712,83.662760,261.534472,9.783313,70.752553,80.535866,168.090781,70.103143,238.193923,7.276054,69.557972,76.834026,65.449842,13.248638,78.698480
288799,9161.388149,4773.911391,9930.299470,3810.925611,9093.427764,4488.013467,9858.246113,4477.841197,12967.660440,9520.962045,177.992938,83.713649,261.706587,9.785225,70.801654,80.586880,168.201985,70.154836,238.356821,7.278616,69.614233,76.892849,65.494426,13.258669,78.753095
288999,9159.334693,6194.144416,9926.946641,5085.461142,9091.287749,6001.106707,9854.508994,4458.108974,12966.630753,11479.761895,178.076050,83.765098,261.841148,9.788141,70.845544,80.633685,168.286639,70.204279,238.490918,7.281233,69.658734,76.939967,65.527183,13.268465,78.795648
289199,9156.174203,4589.266077,9922.485141,3475.617969,9088.028807,4378.856998,9853.765947,8780.063368,12964.805727,10327.643372,178.195981,83.830844,262.026824,9.790579,70.908108,80.698687,168.384629,70.262492,238.647120,7.302909,69.717421,77.020330,65.605574,13.279638,78.885211
